series_name,date,split,review_count_prior_all,review_count_180d,review_available_prior,review_available_180d,review_appearance_score_prior_mean,review_interior_score_prior_mean,review_space_score_prior_mean,review_power_score_prior_mean,review_control_score_prior_mean,review_comfort_score_prior_mean,review_fuel_consumption_score_prior_mean,review_configuration_score_prior_mean,review_intelligence_score_prior_mean,review_value_score_prior_mean,review_appearance_score_180d_mean,review_interior_score_180d_mean,review_space_score_180d_mean,review_power_score_180d_mean,review_control_score_180d_mean,review_comfort_score_180d_mean,review_fuel_consumption_score_180d_mean,review_configuration_score_180d_mean,review_intelligence_score_180d_mean,review_value_score_180d_mean,review_appearance_positive_180d_rate,review_interior_positive_180d_rate,review_space_positive_180d_rate,review_power_positive_180d_rate,review_control_positive_180d_rate,review_comfort_positive_180d_rate,review_fuel_consumption_positive_180d_rate,review_configuration_positive_180d_rate,review_intelligence_positive_180d_rate,review_value_positive_180d_rate,review_appearance_negative_180d_rate,review_interior_negative_180d_rate,review_space_negative_180d_rate,review_power_negative_180d_rate,review_control_negative_180d_rate,review_comfort_negative_180d_rate,review_fuel_consumption_negative_180d_rate,review_configuration_negative_180d_rate,review_intelligence_negative_180d_rate,review_value_negative_180d_rate,review_appearance_uniform_mention_180d_count,review_interior_uniform_mention_180d_count,review_space_uniform_mention_180d_count,review_power_uniform_mention_180d_count,review_control_uniform_mention_180d_count,review_comfort_uniform_mention_180d_count,review_fuel_consumption_uniform_mention_180d_count,review_configuration_uniform_mention_180d_count,review_intelligence_uniform_mention_180d_count,review_value_uniform_mention_180d_count,review_appearance_uniform_mention_180d_rate,review_interior_uniform_mention_180d_rate,review_space_uniform_mention_180d_rate,review_power_uniform_mention_180d_rate,review_control_uniform_mention_180d_rate,review_comfort_uniform_mention_180d_rate,review_fuel_consumption_uniform_mention_180d_rate,review_configuration_uniform_mention_180d_rate,review_intelligence_uniform_mention_180d_rate,review_value_uniform_mention_180d_rate,review_overall_aspect_score_180d_mean,review_any_positive_180d_rate,review_any_negative_180d_rate,feature_protocol,information_cutoff_exclusive
MG6,2024-04-01,train,189,3,1,1,0.783068783068783,0.14814814814814814,0.49206349206349204,0.6666666666666666,0.20105820105820105,-0.3333333333333333,0.07936507936507936,0.26455026455026454,-0.015873015873015872,0.38095238095238093,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,-0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,3,3,2,3,2,3,1,2,1,2,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3,1.0,1.0,fixed_origin,2024-04-01
MG7,2024-04-01,train,6,3,1,1,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7000000000000001,1.0,0.3333333333333333,fixed_origin,2024-04-01
Model 3,2024-04-01,train,72,0,1,0,0.5972222222222222,0.09722222222222222,-0.06944444444444445,0.8888888888888888,0.6805555555555556,-0.5277777777777778,0.3611111111111111,0.2916666666666667,0.4722222222222222,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
Model Y,2024-04-01,train,89,0,1,0,0.4943820224719101,0.14606741573033707,0.8651685393258427,0.8539325842696629,0.6404494382022472,-0.651685393258427,0.550561797752809,0.3258426966292135,0.5393258426966292,0.5842696629213483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
PATHFINDER探陆,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
RAV4荣放,2024-04-01,train,96,0,1,0,0.6979166666666666,-0.3958333333333333,0.8020833333333334,0.125,0.53125,-0.0625,0.65625,0.125,-0.21875,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
T-ROC探歌,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
e爱丽舍,2024-04-01,train,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,1.0,0.0,fixed_origin,2024-04-01
丰田bZ3,2024-04-01,train,27,15,1,1,0.4444444444444444,-0.1111111111111111,0.2962962962962963,0.3333333333333333,0.2222222222222222,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.25925925925925924,0.2962962962962963,0.2,-0.26666666666666666,0.06666666666666667,0.2,0.06666666666666667,0.0,0.2,-0.26666666666666666,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.2,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.2,0.2,0.06666666666666667,0.4,0.06666666666666667,0.06666666666666667,6,5,3,4,6,8,10,5,2,3,0.4,0.3333333333333333,0.2,0.26666666666666666,0.4,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.2,0.03333333333333333,0.7333333333333333,0.7333333333333333,fixed_origin,2024-04-01
五菱佳辰,2024-04-01,train,9,2,1,1,0.8888888888888888,0.5555555555555556,1.0,0.8888888888888888,0.3333333333333333,-0.2222222222222222,0.8888888888888888,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,fixed_origin,2024-04-01
五菱宏光S,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
五菱星云,2024-04-01,train,10,8,1,1,0.9,0.8,0.8,0.7,0.3,0.5,1.0,0.9,0.5,0.8,0.875,0.875,0.75,0.625,0.5,0.375,1.0,1.0,0.625,0.75,0.875,0.875,0.875,0.75,0.625,0.5,1.0,1.0,0.75,0.75,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.125,0.0,8,8,8,8,6,6,8,8,7,8,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.875,1.0,0.7375,1.0,0.5,fixed_origin,2024-04-01
五菱星光,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
五菱星驰,2024-04-01,train,6,0,1,0,1.0,0.3333333333333333,1.0,0.8333333333333334,0.0,-0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
亚洲龙,2024-04-01,train,69,0,1,0,0.7681159420289855,-0.21739130434782608,0.6521739130434783,0.6521739130434783,0.463768115942029,0.2753623188405797,0.5942028985507246,0.057971014492753624,-0.3188405797101449,0.5072463768115942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
享域,2024-04-01,train,10,0,1,0,1.0,0.5,1.0,0.6,0.7,0.6,1.0,0.4,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
伊兰特,2024-04-01,train,98,0,1,0,0.8367346938775511,0.02040816326530612,0.673469387755102,0.08163265306122448,0.29591836734693877,-0.30612244897959184,0.42857142857142855,0.5612244897959183,0.19387755102040816,0.4897959183673469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
传祺E8新能源,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
传祺GA8,2024-04-01,train,10,0,1,0,1.0,-0.1,0.8,0.8,0.5,0.4,0.6,0.3,-0.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
传祺M6,2024-04-01,train,62,7,1,1,0.6290322580645161,0.3225806451612903,0.8870967741935484,0.03225806451612903,0.25806451612903225,0.22580645161290322,0.14516129032258066,0.08064516129032258,-0.1935483870967742,0.5967741935483871,0.2857142857142857,0.0,1.0,-0.42857142857142855,-0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.0,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,3,3,7,3,3,5,6,1,1,5,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2,1.0,0.8571428571428571,fixed_origin,2024-04-01
传祺M8,2024-04-01,train,66,6,1,1,0.696969696969697,0.2727272727272727,0.7121212121212122,0.5303030303030303,0.0,0.4090909090909091,0.07575757575757576,0.4090909090909091,0.0,0.48484848484848486,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,3,2,6,6,3,5,6,6,4,6,0.5,0.3333333333333333,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,0.39999999999999997,1.0,1.0,fixed_origin,2024-04-01
元PLUS,2024-04-01,train,48,0,1,0,0.5833333333333334,0.041666666666666664,0.2916666666666667,0.5416666666666666,0.3125,0.2708333333333333,0.5208333333333334,-0.08333333333333333,0.22916666666666666,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
元UP,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
冠道,2024-04-01,train,94,1,1,1,0.5638297872340425,0.3191489361702128,0.7978723404255319,0.48936170212765956,0.32978723404255317,0.4787234042553192,-0.07446808510638298,0.0425531914893617,-0.1595744680851064,0.26595744680851063,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1,0,1,1,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3,1.0,1.0,fixed_origin,2024-04-01
凌宝BOX,2024-04-01,train,6,1,1,1,0.6666666666666666,-0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,1.0,fixed_origin,2024-04-01
凌尚,2024-04-01,train,8,0,1,0,1.0,0.25,0.75,0.75,0.375,0.25,0.75,0.875,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
凌放HARRIER,2024-04-01,train,7,0,1,0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.42857142857142855,1.0,1.0,0.14285714285714285,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
凌渡,2024-04-01,train,147,9,1,1,0.8095238095238095,0.24489795918367346,0.06802721088435375,0.6054421768707483,0.46938775510204084,-0.22448979591836735,0.4421768707482993,0.14285714285714285,0.047619047619047616,0.2585034013605442,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.6666666666666666,-0.4444444444444444,0.6666666666666666,0.1111111111111111,-0.1111111111111111,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,6,5,7,9,5,9,8,8,3,7,0.6666666666666666,0.5555555555555556,0.7777777777777778,1.0,0.5555555555555556,1.0,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.7777777777777778,fixed_origin,2024-04-01
凡尔赛C5 X,2024-04-01,train,5,0,1,0,1.0,0.0,0.6,0.4,1.0,1.0,0.8,0.4,-0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
凯美瑞,2024-04-01,train,85,0,1,0,0.7411764705882353,0.07058823529411765,0.38823529411764707,0.2235294117647059,0.36470588235294116,0.49411764705882355,0.5294117647058824,0.3764705882352941,0.047058823529411764,0.43529411764705883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
凯翼拾月,2024-04-01,train,5,5,1,1,1.0,0.8,1.0,0.6,0.0,0.2,1.0,0.6,0.6,0.8,1.0,0.8,1.0,0.6,0.0,0.2,1.0,0.6,0.6,0.8,1.0,0.8,1.0,0.8,0.2,0.2,1.0,0.6,0.8,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,5,5,5,5,3,5,5,5,5,5,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.66,1.0,0.4,fixed_origin,2024-04-01
凯迪拉克CT5,2024-04-01,train,82,0,1,0,0.9512195121951219,0.3902439024390244,-0.18292682926829268,0.7439024390243902,0.7926829268292683,0.3780487804878049,-0.23170731707317074,0.5609756097560976,-0.024390243902439025,0.6097560975609756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
凯迪拉克XT5,2024-04-01,train,53,0,1,0,0.660377358490566,0.41509433962264153,0.6981132075471698,0.5283018867924528,0.5283018867924528,0.6792452830188679,0.20754716981132076,0.6226415094339622,0.05660377358490566,0.6226415094339622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
别克E4,2024-04-01,train,4,4,1,1,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,3,4,4,4,4,4,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.0,fixed_origin,2024-04-01
别克GL6,2024-04-01,train,10,0,1,0,0.9,0.9,0.6,0.7,0.9,0.5,0.1,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
别克GL8,2024-04-01,train,81,2,1,1,0.5185185185185185,0.30864197530864196,0.8024691358024691,0.5061728395061729,-0.024691358024691357,0.5432098765432098,-0.04938271604938271,0.19753086419753085,0.012345679012345678,0.2222222222222222,0.0,0.0,1.0,0.5,-0.5,-1.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1,0,2,1,0,2,2,2,1,1,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,-0.25,1.0,1.0,fixed_origin,2024-04-01
别克GL8新能源,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
勇士,2024-04-01,train,8,0,1,0,1.0,-0.75,0.75,0.5,0.0,-0.25,0.625,-0.25,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
北京EU5,2024-04-01,train,10,0,1,0,1.0,0.3,1.0,0.7,0.3,0.2,0.8,0.5,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
北京现代ix35,2024-04-01,train,5,0,1,0,0.8,1.0,0.8,0.8,0.6,1.0,0.6,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
卡罗拉,2024-04-01,train,61,0,1,0,0.4098360655737705,-0.26229508196721313,-0.11475409836065574,0.26229508196721313,0.39344262295081966,-0.16393442622950818,0.5081967213114754,0.22950819672131148,0.06557377049180328,0.5081967213114754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
卡罗拉双擎E+,2024-04-01,train,10,0,1,0,0.8,0.5,0.6,0.5,0.0,0.2,1.0,-0.1,0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
卡罗拉锐放,2024-04-01,train,25,9,1,1,0.76,-0.68,0.32,0.68,0.6,-0.52,0.36,0.4,0.12,0.12,1.0,-1.0,0.5555555555555556,1.0,0.6666666666666666,-0.3333333333333333,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.5555555555555556,1.0,0.0,0.6666666666666666,1.0,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,9,9,8,9,9,7,8,7,7,7,1.0,1.0,0.8888888888888888,1.0,1.0,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.4555555555555555,1.0,1.0,fixed_origin,2024-04-01
吉利ICON,2024-04-01,train,85,0,1,0,0.9058823529411765,0.7058823529411765,0.24705882352941178,0.7058823529411765,0.18823529411764706,-0.023529411764705882,0.38823529411764707,0.6,0.32941176470588235,0.3176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
吉利熊猫,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
君威,2024-04-01,train,89,0,1,0,0.7865168539325843,0.34831460674157305,0.4157303370786517,0.6853932584269663,0.5730337078651685,-0.06741573033707865,0.1348314606741573,0.3595505617977528,-0.02247191011235955,0.8314606741573034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
君越,2024-04-01,train,94,0,1,0,0.7127659574468085,0.4148936170212766,0.7127659574468085,0.8617021276595744,0.26595744680851063,0.7659574468085106,0.30851063829787234,0.30851063829787234,-0.39361702127659576,0.6595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
启辰D60,2024-04-01,train,76,9,1,1,0.19736842105263158,-0.05263157894736842,0.4605263157894737,-0.23684210526315788,-0.02631578947368421,-0.14473684210526316,0.5526315789473685,0.05263157894736842,-0.13157894736842105,0.27631578947368424,0.2222222222222222,-0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,-0.1111111111111111,0.5555555555555556,-0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,4,4,4,9,3,7,6,2,3,5,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.13333333333333336,1.0,0.6666666666666666,fixed_origin,2024-04-01
启辰T60,2024-04-01,train,9,0,1,0,1.0,0.8888888888888888,1.0,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.5555555555555556,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
唐新能源,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
嘉华,2024-04-01,train,90,4,1,1,0.6222222222222222,0.35555555555555557,0.8,0.5111111111111111,0.4777777777777778,0.5,0.12222222222222222,0.6444444444444445,0.35555555555555557,0.2777777777777778,0.25,0.0,0.25,0.0,0.75,0.25,0.0,0.0,-0.25,0.0,0.25,0.0,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.5,0.25,1,1,1,2,1,3,2,2,2,1,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.12499999999999999,1.0,1.0,fixed_origin,2024-04-01
型格,2024-04-01,train,87,7,1,1,0.7011494252873564,0.04597701149425287,0.22988505747126436,0.735632183908046,0.6436781609195402,-0.16091954022988506,0.25287356321839083,0.14942528735632185,0.14942528735632185,0.3563218390804598,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.5714285714285714,-0.5714285714285714,0.8571428571428571,-0.14285714285714285,-0.2857142857142857,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.0,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,4,2,2,5,5,5,5,4,3,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.42857142857142855,1.0,0.21428571428571427,0.8571428571428571,1.0,fixed_origin,2024-04-01
大众CC,2024-04-01,train,171,11,1,1,0.9473684210526315,-0.005847953216374269,0.5672514619883041,0.783625730994152,0.3508771929824561,-0.03508771929824561,0.005847953216374269,0.23976608187134502,-0.05263157894736842,0.30994152046783624,0.9090909090909091,-0.18181818181818182,0.5454545454545454,0.7272727272727273,0.0,-0.36363636363636365,0.2727272727272727,0.45454545454545453,-0.18181818181818182,0.45454545454545453,0.9090909090909091,0.36363636363636365,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.0,0.2727272727272727,0.0,10,10,6,8,7,8,9,6,4,10,0.9090909090909091,0.9090909090909091,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.9090909090909091,0.2636363636363636,1.0,0.8181818181818182,fixed_origin,2024-04-01
大家7,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
大家9,2024-04-01,train,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,fixed_origin,2024-04-01
