source_site,pcauto_series_id,pcauto_series_name,pcauto_brand,brand_id,brand_name,series_id,series_name,car_id,car_name,version_name,year,config_code,config_title,sale_tab,sale_status,detail_url,source_url,scraped_at,energy_type,manufacturer,vehicle_class,official_price_wan,engine_model,engine_displacement_ml,engine_displacement_l,engine_intake_type,engine_cylinder_arrangement,engine_cylinder_nums,engine_valves_per_cylinder,engine_unique_tech,engine_max_horsepower_ps,engine_max_power_kw,engine_max_power_rpm,engine_max_torque_nm,engine_max_torque_rpm,fuel_form,fuel_grade,oil_supply,cylinder_head_material,cylinder_material,environmental_standard,gearbox_short,gear_count,gearbox_type,max_speed_kmh,acceleration_0_100_s,fuel_consumption_l_100km,warranty_period,motor_type,motor_total_power_kw,motor_total_torque_nm,motor_front_power_kw,motor_front_torque_nm,motor_rear_power_kw,motor_rear_torque_nm,motor_system_power_kw,motor_system_torque_nm,battery_type,battery_capacity_kwh,battery_range_km,battery_warranty,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,min_ground_clearance_mm,curb_weight_kg,body_structure,door_count,seat_count,trunk_volume_l,door_open_way,driver_airbag,side_airbag,knee_airbag,steering_wheel_adjustment,center_screen,multimedia_interface,sound_brand,speaker_count,seat_material,seat_adjustment,seat_heating,seat_massage,seat_ventilation,electric_window,mirror_adjustment,aircon_control,has_sales_data
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,100845.0,长续航出行版,长续航出行版,2024.0,长续航出行版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=100845,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,18.68,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,10.2,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,550.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1570.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,242702.0,长续航pro版,长续航pro版,2024.0,长续航pro版,增加配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=242702,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,18.68,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,10.2,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,550.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1570.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,89650.0,追梦版 40标准型,追梦版 40标准型,2023.0,40标准型,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=89650,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,11.88,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,10.2,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,401.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1470.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,89651.0,追梦版 40舒适型,追梦版 40舒适型,2023.0,40舒适型,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=89651,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,12.88,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,10.2,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,401.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1470.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,89652.0,追梦版 52舒适型,追梦版 52舒适型,2023.0,52舒适型,增加配置(1.7万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=89652,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,14.58,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,9.21,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,520.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1570.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,89653.0,追梦版 52豪华型,追梦版 52豪华型,2023.0,52豪华型,增加配置(1.4万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=89653,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,15.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,9.21,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,520.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1570.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,85819.0,追梦版 四驱旗舰型,追梦版 四驱旗舰型,2023.0,追梦版 四驱旗舰型,增加配置(4.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=85819,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,19.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,5.8,,3年或6万公里,永磁/同步,170.0,395.0,110.0,225.0,60.0,170.0,,,,,470.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,135.0,1680.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,10-11,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27176,羿,江铃集团新能源,136.0,江铃集团新能源,4858,羿,85989.0,长续航公务版,长续航公务版,2023.0,长续航公务版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=85989,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=4858&city_name=北京,2026-07-01T21:48:47,纯电动,江铃集团新能源,紧凑型车,18.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,140.0,10.2,,3年或6万公里,永磁/同步,110.0,225.0,110.0,225.0,,,,,,,520.0,,4675.0,1835.0,1480.0,2750.0,1570.0,1570.0,145.0,1570.0,三厢车,4.0,5.0,410.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾：电动 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg27422,小虎FEV,小虎,429.0,小虎,5014,小虎FEV,73157.0,FOR-Two小乖虎 三元锂,FOR-Two小乖虎 三元锂,2022.0,三元锂,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=73157,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5014&city_name=北京,2026-07-01T21:48:55,纯电动,宏瑞汽车,微型车,4.19,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或6万公里,永磁/同步,30.0,90.0,,,30.0,90.0,,,,,170.0,,2920.0,1499.0,1610.0,1980.0,1310.0,1310.0,150.0,680.0,两厢车,3.0,2.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg27422,小虎FEV,小虎,429.0,小虎,5014,小虎FEV,73159.0,FOR-Two小乖虎长续航 三元锂,FOR-Two小乖虎长续航 三元锂,2022.0,三元锂,增加配置(0.8万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=73159,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5014&city_name=北京,2026-07-01T21:48:55,纯电动,宏瑞汽车,微型车,4.99,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或6万公里,永磁/同步,30.0,90.0,,,30.0,90.0,,,,,215.0,,2920.0,1499.0,1610.0,1980.0,1310.0,1310.0,150.0,705.0,两厢车,3.0,2.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg27422,小虎FEV,小虎,429.0,小虎,5014,小虎FEV,77111.0,FOR-Four乖乖虎 磷酸铁锂,FOR-Four乖乖虎 磷酸铁锂,2022.0,磷酸铁锂,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=77111,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5014&city_name=北京,2026-07-01T21:48:55,纯电动,宏瑞汽车,微型车,4.99,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或6万公里,永磁/同步,34.0,102.0,,,34.0,102.0,,,,,160.0,,3380.0,1499.0,1610.0,2440.0,1310.0,1310.0,150.0,795.0,两厢车,5.0,4.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg27422,小虎FEV,小虎,429.0,小虎,5014,小虎FEV,73162.0,FOR-Four乖乖虎长续航 三元锂,FOR-Four乖乖虎长续航 三元锂,2022.0,三元锂,增加配置(0.3万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=73162,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5014&city_name=北京,2026-07-01T21:48:55,纯电动,宏瑞汽车,微型车,5.29,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或6万公里,永磁/同步,34.0,102.0,,,34.0,102.0,,,,,205.0,,3380.0,1499.0,1610.0,2440.0,1310.0,1310.0,150.0,795.0,两厢车,5.0,4.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg27422,小虎FEV,小虎,429.0,小虎,5014,小虎FEV,73163.0,FOR-Four霹雳虎 三元锂,FOR-Four霹雳虎 三元锂,2022.0,三元锂,增加配置(0.3万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=73163,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5014&city_name=北京,2026-07-01T21:48:55,纯电动,宏瑞汽车,微型车,5.59,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,100.0,,,3年或6万公里,永磁/同步,34.0,102.0,,,34.0,102.0,,,,,205.0,,3380.0,1499.0,1610.0,2440.0,1310.0,1310.0,150.0,795.0,两厢车,5.0,4.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,2-3,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,252228.0,500舒享版,500舒享版,2026.0,500舒享版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=252228,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,9.78,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,500.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1700.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,4-5,织物,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,252229.0,500乐享版,500乐享版,2026.0,500乐享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=252229,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,10.78,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,500.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1700.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,252230.0,500智享版,500智享版,2026.0,500智享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=252230,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,11.78,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,500.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1700.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,252231.0,610乐享版,610乐享版,2026.0,610乐享版,增加配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=252231,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,11.78,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,610.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1785.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,252232.0,610智享版,610智享版,2026.0,610智享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=252232,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,12.78,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,610.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1785.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,8-9,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,253086.0,500尊享版,500尊享版,2026.0,500尊享版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=253086,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,15.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,500.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1700.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg30927,羿驰05S,江铃集团新能源,136.0,江铃集团新能源,25612,羿驰05S,253087.0,610尊享版,610尊享版,2026.0,610尊享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=253087,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=25612&city_name=北京,2026-07-01T21:48:59,纯电动,江铃集团新能源,紧凑型SUV,16.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,170.0,8.9,,3年或6万公里,永磁/同步,165.0,210.0,165.0,210.0,,,,,,,610.0,,4640.0,1870.0,1685.0,2770.0,1585.0,1595.0,160.0,1785.0,SUV,5.0,5.0,450.0,平开门,主 / 副,前 / 后,主 / 副,上下+前后,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾：电动,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,True
dongchedi,sg28053,炫界Pro EV,凯翼,142.0,凯翼,5367,炫界Pro EV,90492.0,401km 网约版,401km 网约版,2023.0,401km 悦享版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=90492,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5367&city_name=北京,2026-07-01T21:49:04,纯电动,凯翼汽车,小型SUV,11.99,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,3年或10万公里,永磁/同步,120.0,280.0,120.0,280.0,,,,,,,401.0,80.0,4400.0,1831.0,1646.0,2632.0,1551.0,1563.0,140.0,1620.0,SUV,5.0,5.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg28053,炫界Pro EV,凯翼,142.0,凯翼,5367,炫界Pro EV,93891.0,401km 悦享版,401km 悦享版,2023.0,悦享版,增加配置(3.7万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=93891,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5367&city_name=北京,2026-07-01T21:49:04,纯电动,凯翼汽车,小型SUV,15.66,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,3年或10万公里,永磁/同步,120.0,280.0,120.0,280.0,,,,,,,401.0,80.0,4400.0,1831.0,1646.0,2632.0,1551.0,1563.0,140.0,1620.0,SUV,5.0,5.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,织物,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg28053,炫界Pro EV,凯翼,142.0,凯翼,5367,炫界Pro EV,93892.0,401km 舒享版,401km 舒享版,2023.0,舒享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=93892,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5367&city_name=北京,2026-07-01T21:49:04,纯电动,凯翼汽车,小型SUV,16.66,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,3年或10万公里,永磁/同步,120.0,280.0,120.0,280.0,,,,,,,401.0,80.0,4400.0,1831.0,1646.0,2632.0,1551.0,1563.0,140.0,1620.0,SUV,5.0,5.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg28053,炫界Pro EV,凯翼,142.0,凯翼,5367,炫界Pro EV,93893.0,401km 尊享版,401km 尊享版,2023.0,尊享版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=93893,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=5367&city_name=北京,2026-07-01T21:49:04,纯电动,凯翼汽车,小型SUV,17.66,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,150.0,,,3年或10万公里,永磁/同步,120.0,280.0,120.0,280.0,,,,,,,401.0,80.0,4400.0,1831.0,1646.0,2632.0,1551.0,1563.0,140.0,1620.0,SUV,5.0,5.0,465.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾：电动 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg24574,启辰T60EV,启辰,109.0,启辰,3453,启辰T60 EV,86769.0,畅行版,畅行版,2023.0,畅行版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=86769,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=3453&city_name=北京,2026-07-01T21:49:07,纯电动,东风日产,小型SUV,18.98,,,,,,,,,,,,,,纯电动,,,,,,电动车单速变速箱,1.0,固定齿比变速箱,125.0,,,3年或12万公里,永磁/同步,120.0,250.0,120.0,250.0,,,,,三元锂电池,60.7,442.0,80.0,4415.0,1820.0,1668.0,2640.0,1565.0,1565.0,162.0,1590.0,SUV,5.0,5.0,508.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,12以上,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,自动,False
dongchedi,sg22857,风光ix5,东风风光,95.0,东风风光,2813,风光ix5,74373.0,1.5T CVT都市豪情版,1.5T CVT都市豪情版,2022.0,激情版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=74373,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=2813&city_name=北京,2026-07-01T21:49:08,燃油,东风小康,中型SUV,16.59,SFG15TA,1498.0,1.5,涡轮增压,L,4.0,4.0,,150.0,110.0,5600.0,220.0,1800.0,汽油,92#,多点电喷,铝,铁,国VI,CVT无级变速,,无级变速箱(CVT),180.0,,7.3,7年或15万公里,,,,,,,,,,,,,,4685.0,1865.0,1645.0,2790.0,1580.0,1570.0,200.0,1590.0,SUV,5.0,5.0,779.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,4-5,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg22857,风光ix5,东风风光,95.0,东风风光,2813,风光ix5,46193.0,1.5T 手动都市活力版,1.5T 手动都市活力版,2021.0,手动都市活力版,亮点配置:,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=46193,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=2813&city_name=北京,2026-07-01T21:49:08,燃油,东风小康,中型SUV,9.98,SFG15TA,1498.0,1.5,涡轮增压,L,4.0,4.0,,150.0,110.0,5600.0,220.0,1800.0,汽油,92#,多点电喷,铝,铁,国VI,6挡手动,6.0,手动变速箱(MT),180.0,,7.5,7年或15万公里,,,,,,,,,,,,,,4685.0,1865.0,1645.0,2790.0,1580.0,1570.0,200.0,1570.0,SUV,5.0,5.0,779.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
dongchedi,sg22857,风光ix5,东风风光,95.0,东风风光,2813,风光ix5,48003.0,1.5T CVT都市活力版,1.5T CVT都市活力版,2021.0,CVT都市活力版,增加配置(1.0万):,online_all,-1.0,https://i.snssdk.com/motor/car_page/v1/get_entity/?car_id_list=48003,https://www.dongchedi.com/motor/pc/car/series/car_list?series_id=2813&city_name=北京,2026-07-01T21:49:08,燃油,东风小康,中型SUV,10.98,SFG15TA,1498.0,1.5,涡轮增压,L,4.0,4.0,,150.0,110.0,5600.0,220.0,1800.0,汽油,92#,多点电喷,铝,铁,国VI,CVT无级变速,,无级变速箱(CVT),180.0,,7.3,7年或15万公里,,,,,,,,,,,,,,4685.0,1865.0,1645.0,2790.0,1580.0,1570.0,200.0,1590.0,SUV,5.0,5.0,779.0,平开门,主 / 副,前 / 后,主 / 副,上下,大屏,USB/Type-C,哈曼卡顿,6-7,仿皮,主驾 / 副驾,前 / 后,前 / 后,前 / 后,前 / 后,未知,手动,True
