role,series_name,expected_source_name,expected_identity_text,source_name,source_url,mapping_status,fetched_at,returned_source_name,date,source_sales
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-03-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-04-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-05-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-06-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-07-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-08-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-09-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-10-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-11-01,0
target,电动MINI ACEMAN,电动MINI ACEMAN,MINI,车主手册,https://www.icauto.com.cn/rank/car_3655.html,mapped,2026-08-29T15:42:55+08:00,电动MINI ACEMAN,2023-12-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-01-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-02-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-03-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-04-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-05-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-06-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-07-01,44
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-08-01,480
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-09-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-10-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-11-01,480
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2025-12-01,483
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-01-01,27
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-02-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-03-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-04-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-05-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-06-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-07-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-08-01,245
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-09-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-10-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-11-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2024-12-01,1730
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-01-01,487
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-02-01,122
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-03-01,961
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-04-01,1000
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-05-01,964
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-06-01,482
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-07-01,3
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-08-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-09-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-10-01,0
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-11-01,6
target,海马8S,海马8S,海马郑州,车主手册,https://www.icauto.com.cn/rank/car_576.html,mapped,2026-08-29T15:42:55+08:00,海马8S,2023-12-01,991
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-01-01,2775
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-02-01,3
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-03-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-04-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-05-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-06-01,10
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-07-01,11
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-08-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-09-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-10-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-11-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2025-12-01,3
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-01-01,423
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-02-01,339
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-03-01,814
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-04-01,374
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-05-01,418
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-06-01,134
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-07-01,549
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-08-01,636
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-09-01,29
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-10-01,16
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-11-01,13
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2024-12-01,4
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-01-01,4683
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-02-01,0
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-03-01,14
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-04-01,42
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-05-01,771
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-06-01,936
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-07-01,538
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-08-01,1169
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-09-01,1458
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-10-01,3342
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-11-01,2281
target,奔奔E-Star,奔奔E-Star,长安欧尚,车主手册,https://www.icauto.com.cn/rank/car_1429.html,mapped,2026-08-29T15:42:55+08:00,奔奔E-Star,2023-12-01,1471
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-01-01,1
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-02-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-03-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-04-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-05-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-06-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-07-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-08-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-09-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-10-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-11-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2025-12-01,86
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-01-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-02-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-03-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-04-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-05-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-06-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-07-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-08-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-09-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-10-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-11-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2024-12-01,4
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-01-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-02-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-03-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-04-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-05-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-06-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-07-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-08-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-09-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-10-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-11-01,0
target,五菱宏光,五菱宏光,五菱,车主手册,https://www.icauto.com.cn/rank/car_2868.html,mapped,2026-08-29T15:42:55+08:00,五菱宏光,2023-12-01,0
