series_name,date,sentiment_review_count_prior_all,sentiment_review_count_180d,sentiment_available_prior,sentiment_available_180d,platform_rating_overall_sentiment_180d_mean,platform_rating_overall_polarity_180d_mean,text_global_polarity_180d_mean,platform_rating_appearance_sentiment_180d_mean,text_appearance_polarity_180d_mean,platform_rating_interior_sentiment_180d_mean,text_interior_polarity_180d_mean,platform_rating_space_sentiment_180d_mean,text_space_polarity_180d_mean,platform_rating_power_sentiment_180d_mean,text_power_polarity_180d_mean,platform_rating_control_sentiment_180d_mean,text_control_polarity_180d_mean,platform_rating_comfort_sentiment_180d_mean,text_comfort_polarity_180d_mean,platform_rating_fuel_consumption_sentiment_180d_mean,text_fuel_consumption_polarity_180d_mean,platform_rating_configuration_sentiment_180d_mean,text_configuration_polarity_180d_mean,platform_rating_intelligence_sentiment_180d_mean,text_intelligence_polarity_180d_mean,platform_rating_value_sentiment_180d_mean,text_value_polarity_180d_mean,text_appearance_mentioned_180d_count,text_interior_mentioned_180d_count,text_space_mentioned_180d_count,text_power_mentioned_180d_count,text_control_mentioned_180d_count,text_comfort_mentioned_180d_count,text_fuel_consumption_mentioned_180d_count,text_configuration_mentioned_180d_count,text_intelligence_mentioned_180d_count,text_value_mentioned_180d_count
探岳,2026-06-01,188,18,1,1,0.6805555555555556,0.3888888888888889,0.3333333333333333,0.875,0.0,0.6666666666666666,0.6,0.7638888888888888,0.3333333333333333,,0.5,,0.0,,0.4,0.5277777777777778,0.0,0.5833333333333334,-0.3333333333333333,,0.0,,0.3333333333333333,5,5,6,6,2,5,6,3,3,3
探岳X,2026-06-01,196,4,1,1,0.9375,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,,0.0,,,,1.0,0.75,0.0,0.9375,,,,,0.0,2,1,1,1,0,1,1,0,0,1
探界者,2026-06-01,100,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
探险者,2026-06-01,89,11,1,1,0.6727272727272727,0.45454545454545453,0.09090909090909091,0.8181818181818182,0.5714285714285714,0.6363636363636364,0.25,0.75,0.16666666666666666,,0.25,,0.5714285714285714,,-0.3333333333333333,0.45454545454545453,0.0,0.7045454545454546,0.0,,1.0,,0.0,7,4,6,8,7,3,7,5,1,3
揽境,2026-06-01,196,13,1,1,0.7307692307692307,0.46153846153846156,-0.07692307692307693,0.8461538461538461,-0.3333333333333333,0.75,-0.2,0.9230769230769231,0.2222222222222222,,0.3333333333333333,,0.0,,0.5714285714285714,0.4423076923076923,0.2,0.6730769230769231,0.25,,0.4,,-1.0,3,5,9,9,5,7,10,8,5,3
揽巡,2026-06-01,189,29,1,1,0.6827586206896552,0.3448275862068966,0.1724137931034483,0.9051724137931034,0.5333333333333333,0.6810344827586207,0.2222222222222222,0.9482758620689655,0.4583333333333333,,0.3157894736842105,,0.16666666666666666,,0.3333333333333333,0.33620689655172414,-0.15789473684210525,0.5517241379310345,0.0,,0.08333333333333333,,0.1,15,9,24,19,12,6,19,8,12,10
摩卡,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
新帝豪,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
日产N6,2026-06-01,77,77,1,1,0.5935064935064935,0.23376623376623376,0.2857142857142857,0.7694805194805194,0.5526315789473685,0.75,0.45454545454545453,0.698051948051948,0.21621621621621623,,0.21739130434782608,,0.058823529411764705,,0.37254901960784315,,0.13333333333333333,0.5584415584415584,0.07692307692307693,,0.08108108108108109,,0.23529411764705882,38,33,37,23,17,51,45,26,37,34
日产N7,2026-06-01,91,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
日产NX8,2026-06-01,18,18,1,1,0.7416666666666667,0.5,0.3888888888888889,0.7222222222222222,1.0,0.7916666666666666,-0.1111111111111111,0.8333333333333334,0.625,,0.4,,1.0,,0.3333333333333333,,0.14285714285714285,0.6666666666666666,0.1111111111111111,,0.23076923076923078,,-0.25,5,9,8,5,5,9,7,9,13,4
昂科威,2026-06-01,97,4,1,1,0.75,0.5,0.0,0.875,0.0,0.875,0.3333333333333333,0.75,0.25,,0.3333333333333333,,1.0,,0.3333333333333333,0.5,-0.25,0.75,0.5,,-1.0,,0.5,2,3,4,3,1,3,4,2,1,4
昊铂GT,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星海S7,2026-06-01,36,13,1,1,0.2846153846153846,-0.15384615384615385,0.0,0.7115384615384616,0.14285714285714285,0.38461538461538464,1.0,0.3269230769230769,0.5,,1.0,,0.0,,-0.6,,-0.125,0.23076923076923078,1.0,,-0.3333333333333333,,1.0,7,1,2,2,3,5,8,1,3,1
星海T5,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星海V9,2026-06-01,34,1,1,1,0.8500000000000001,1.0,1.0,1.0,,0.75,,1.0,,,,,,,,,1.0,0.5,,,,,1.0,0,0,0,0,0,0,1,0,0,1
星瑞,2026-06-01,100,4,1,1,0.7374999999999999,0.5,0.0,0.9375,0.5,0.8125,-0.25,0.75,0.25,,0.0,,0.3333333333333333,,0.0,0.5833333333333334,0.0,0.6875,0.3333333333333333,,-0.25,,0.5,4,4,4,4,3,4,3,3,4,4
星瑞L,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星越L,2026-06-01,98,6,1,1,0.6583333333333332,0.5,0.5,0.875,0.4,0.5833333333333334,0.25,0.75,0.75,,0.6,,0.3333333333333333,,0.0,0.375,0.16666666666666666,0.7083333333333334,0.6666666666666666,,0.5,,0.3333333333333333,5,4,4,5,6,5,6,6,4,6
星越L 智擎,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
星途ES,2026-06-01,96,4,1,1,0.5249999999999999,0.0,-0.5,0.8125,1.0,0.9375,0.25,0.75,-0.5,,1.0,,0.3333333333333333,,-1.0,,-0.3333333333333333,0.4375,-1.0,,0.0,,0.3333333333333333,4,4,4,1,3,2,3,1,4,3
普拉多,2026-06-01,96,24,1,1,0.7395833333333334,0.625,0.6666666666666666,0.9375,0.38461538461538464,0.71875,0.125,0.7395833333333334,0.3,,0.6,,0.42857142857142855,,0.7777777777777778,0.6041666666666666,0.4666666666666667,0.71875,1.0,,0.5,,0.6666666666666666,13,8,10,15,7,9,15,5,6,3
智己L6,2026-06-01,95,15,1,1,0.8366666666666666,0.8,0.8666666666666667,0.9166666666666666,0.7,0.8166666666666667,0.42857142857142855,0.7833333333333333,0.625,,0.8,,0.6666666666666666,,0.6666666666666666,,0.36363636363636365,0.8833333333333333,0.7142857142857143,,0.36363636363636365,,0.2857142857142857,10,7,8,5,12,9,11,7,11,7
智己L7,2026-06-01,99,1,1,1,0.3999999999999999,0.0,-1.0,0.5,,0.5,,1.0,,,,,,,-1.0,,0.0,0.5,,,0.0,,,0,0,0,0,0,1,1,0,1,0
智跑,2026-06-01,100,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
曹操60,2026-06-01,8,5,1,1,0.55,0.2,0.8,0.6,1.0,0.6,1.0,0.85,0.6666666666666666,,1.0,,1.0,,1.0,,1.0,0.4,0.5,,0.0,,,1,1,3,1,2,2,2,2,1,0
朗逸,2026-06-01,186,61,1,1,0.509016393442623,0.13114754098360656,0.36065573770491804,0.6434426229508197,0.39285714285714285,0.4713114754098361,0.375,0.45901639344262296,0.2962962962962963,,0.43333333333333335,,0.2,,-0.3333333333333333,0.5122950819672131,0.25925925925925924,0.45081967213114754,0.3684210526315789,,0.6,,0.3333333333333333,28,16,27,30,10,6,27,19,5,30
本田CR-V,2026-06-01,82,11,1,1,0.6818181818181818,0.45454545454545453,0.7272727272727273,0.8409090909090909,0.5714285714285714,0.45454545454545453,0.8,0.9545454545454546,0.5714285714285714,,0.8571428571428571,,0.875,,0.5,0.7045454545454546,0.2857142857142857,0.45454545454545453,0.75,,0.4,,0.8,7,5,7,7,8,8,7,4,5,5
本田HR-V,2026-06-01,96,30,1,1,0.49,0.13333333333333333,0.5,0.7416666666666667,0.8181818181818182,0.4083333333333333,0.375,0.5333333333333333,0.09090909090909091,,0.5384615384615384,,0.4,,0.0,0.38333333333333336,0.5333333333333333,0.39166666666666666,0.25,,0.6666666666666666,,0.25,11,8,11,13,5,6,15,8,3,4
本田UR-V,2026-06-01,100,2,1,1,0.8500000000000001,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,0.25,1.0,1.0,1.0,,,,1.0,2,0,1,0,0,1,1,1,0,1
本田XR-V,2026-06-01,100,1,1,1,0.9500000000000002,1.0,0.0,1.0,,1.0,,1.0,,,0.0,,,,,1.0,,0.75,,,,,,0,0,0,1,0,0,0,0,0,0
极氪001,2026-06-01,16,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,-1.0,,1.0,1.0,-1.0,,1.0,,-1.0,,1.0,1,1,1,0,1,1,1,1,1,1
极氪009,2026-06-01,17,11,1,1,0.8631818181818183,1.0,-0.45454545454545453,0.9545454545454546,-0.09090909090909091,0.9545454545454546,-0.36363636363636365,0.9090909090909091,0.2727272727272727,1.0,-0.25,,0.09090909090909091,,0.09090909090909091,0.8636363636363636,-0.7272727272727273,,0.0,,-0.36363636363636365,,-0.5,11,11,11,8,11,11,11,10,11,10
极狐 阿尔法S5,2026-06-01,65,24,1,1,0.5958333333333333,0.20833333333333334,0.125,0.8645833333333334,0.5,0.59375,0.26666666666666666,0.6458333333333334,0.2,0.5,0.25,0.75,0.5333333333333333,0.25,0.05263157894736842,,0.23809523809523808,0.6145833333333334,-0.13333333333333333,,0.0,,0.25,18,15,15,8,15,19,21,15,19,20
极狐考拉,2026-06-01,10,10,1,1,0.9,1.0,0.1,0.95,0.0,0.9,-0.1,1.0,0.5,0.75,-0.2222222222222222,,0.3333333333333333,,0.1111111111111111,0.85,-0.3,,0.0,,-0.25,,0.625,10,10,10,9,9,9,10,10,8,8
林肯Z,2026-06-01,96,31,1,1,0.7225806451612903,0.5161290322580645,0.25806451612903225,0.8709677419354839,0.6875,0.8225806451612904,0.6428571428571429,0.9435483870967742,0.7222222222222222,,0.35294117647058826,,0.5555555555555556,,-0.25,0.3467741935483871,0.4444444444444444,0.6532258064516129,0.25,,-0.25,,0.3333333333333333,16,14,18,17,9,8,18,12,4,9
枫叶60s,2026-06-01,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
标致4008,2026-06-01,98,8,1,1,0.69375,0.5,0.375,0.84375,0.6666666666666666,0.6875,1.0,0.59375,0.5,,0.2857142857142857,,0.25,,,0.65625,0.0,0.65625,0.0,,-1.0,,0.7142857142857143,3,1,4,7,4,0,2,2,1,7
标致408,2026-06-01,96,1,1,1,0.4499999999999999,0.0,-1.0,0.5,-1.0,0.25,,0.5,0.0,,0.0,,0.0,,0.0,0.5,0.0,0.5,0.0,,,,,1,0,1,1,1,1,1,1,0,0
标致408X,2026-06-01,99,9,1,1,0.561111111111111,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.42857142857142855,0.6388888888888888,0.4,0.5555555555555556,0.25,,0.6,,0.125,,1.0,0.4166666666666667,-0.5,0.4444444444444444,0.5,,0.5,,0.3333333333333333,7,5,4,5,8,2,4,2,2,3
标致5008,2026-06-01,96,9,1,1,0.5333333333333333,0.1111111111111111,-0.2222222222222222,0.6944444444444444,0.0,0.4166666666666667,0.0,0.6388888888888888,0.16666666666666666,,-0.6666666666666666,,0.5,,,0.4166666666666667,0.0,0.5277777777777778,0.0,,-1.0,,-0.5,3,1,6,3,4,0,4,2,2,2
标致508,2026-06-01,10,9,1,1,0.8811111111111113,1.0,0.1111111111111111,1.0,0.4444444444444444,0.9444444444444444,0.5714285714285714,0.9444444444444444,-0.3333333333333333,0.9444444444444444,0.25,,0.75,,0.0,0.8888888888888888,0.3333333333333333,,-0.125,,-0.8571428571428571,,0.14285714285714285,9,7,9,8,8,8,6,8,7,7
格瑞维亚,2026-06-01,93,33,1,1,0.7348484848484849,0.5151515151515151,0.3939393939393939,0.8106060606060606,0.5714285714285714,0.5454545454545454,0.3333333333333333,0.9318181818181818,0.45,,0.15789473684210525,,0.0,,0.26666666666666666,0.8106060606060606,0.25,0.5909090909090909,0.625,,0.6666666666666666,,0.42857142857142855,7,12,20,19,10,15,16,8,3,7
欧拉好猫,2026-06-01,91,22,1,1,0.8318181818181819,0.7272727272727273,0.45454545454545453,0.9318181818181818,0.46153846153846156,0.9659090909090909,0.8333333333333334,0.7613636363636364,-0.42857142857142855,,0.5,,0.4,,0.6,,0.0,0.8181818181818182,0.8,,1.0,,0.4,13,12,7,4,5,5,9,5,3,5
欧拉闪电猫,2026-06-01,100,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
欧诺S,2026-06-01,35,4,1,1,0.4625,0.0,0.25,0.6875,,0.5,,0.75,0.5,,0.0,,,,,0.1875,0.0,0.3125,-1.0,,,,0.0,0,0,2,1,0,0,1,1,0,1
比亚迪M9,2026-06-01,3,2,1,1,0.7875000000000001,0.5,0.0,0.75,1.0,0.75,1.0,0.75,1.0,0.75,-1.0,,-0.5,,1.0,1.0,0.5,,-1.0,,0.0,,1.0,1,1,2,1,2,2,2,2,2,1
比亚迪e7,2026-06-01,28,4,1,1,0.7124999999999999,0.75,0.75,0.8125,1.0,0.875,1.0,0.875,1.0,,1.0,,,,1.0,,1.0,0.375,1.0,,,,0.0,1,1,3,1,0,1,2,1,0,1
比亚迪e9,2026-06-01,10,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1,1,0,0,0,0,0,0,0,0
汉,2026-06-01,10,1,1,1,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,0.0,,0.0,1.0,-1.0,,-1.0,,0.0,,-1.0,1,1,1,1,1,1,1,1,1,1
江淮A5 PLUS,2026-06-01,10,1,1,1,0.7149999999999999,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,1.0,,-1.0,-1.0,-1.0,,-1.0,,,,1.0,1,1,1,1,1,1,1,1,0,1
江淮QX PHEV,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
沃兰多,2026-06-01,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
沃尔沃C40,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
沃尔沃EM90,2026-06-01,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
沃尔沃ES90,2026-06-01,1,1,1,1,0.645,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,1.0,,1.0,0.5,1.0,,1.0,,1.0,,1.0,1,1,1,0,1,1,1,1,1,1
沃尔沃S60,2026-06-01,100,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
沃尔沃S90,2026-06-01,98,4,1,1,0.5499999999999999,0.0,-0.5,0.625,1.0,0.5,0.0,0.75,0.3333333333333333,0.5,0.0,0.375,0.0,0.5,-0.5,0.5,0.0,0.5,-0.3333333333333333,,-0.6666666666666666,,0.5,3,3,3,3,4,4,2,3,3,4
沃尔沃S90新能源,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
海狮05EV,2026-06-01,85,32,1,1,0.5890624999999999,0.28125,0.40625,0.6640625,0.7272727272727273,0.515625,0.3333333333333333,0.6953125,0.42857142857142855,,0.5,,0.2222222222222222,,0.0,,-0.10526315789473684,0.6328125,0.5714285714285714,,0.2727272727272727,,0.6,11,6,14,6,9,9,19,7,11,10
海狮06EV,2026-06-01,68,41,1,1,0.5926829268292683,0.21951219512195122,0.24390243902439024,0.676829268292683,0.46153846153846156,0.5487804878048781,0.35294117647058826,0.8414634146341463,0.5,,0.8333333333333334,,0.4,,0.2631578947368421,,0.25,0.5853658536585366,0.08333333333333333,,0.4090909090909091,,0.3333333333333333,13,17,16,6,10,19,28,12,22,15
海狮07EV,2026-06-01,93,10,1,1,0.6599999999999999,0.2,0.1,0.925,0.8,0.75,0.6666666666666666,0.95,0.3333333333333333,,-0.3333333333333333,,0.0,,-0.5,,-0.16666666666666666,0.675,1.0,,-0.2,,-0.3333333333333333,5,3,3,3,4,2,6,1,5,3
海豚,2026-06-01,97,13,1,1,0.573076923076923,0.23076923076923078,0.38461538461538464,0.6923076923076923,0.75,0.5576923076923077,-1.0,0.5769230769230769,0.16666666666666666,,,,0.0,,-0.5,,0.5,0.5576923076923077,1.0,,0.2222222222222222,,1.0,4,1,6,0,4,2,6,2,9,3
海豹,2026-06-01,99,5,1,1,0.55,0.0,0.2,0.9,0.0,0.65,0.0,0.55,-0.5,,0.0,,-0.5,,,,0.0,0.8,1.0,,-0.5,,0.0,2,2,2,2,2,0,3,1,2,1
海豹06DM-i,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
海豹06EV,2026-06-01,82,30,1,1,0.6083333333333333,0.3333333333333333,0.3333333333333333,0.7833333333333333,0.45454545454545453,0.6166666666666667,0.0,0.6583333333333333,0.6666666666666666,,0.2,,1.0,,0.8333333333333334,,0.25,0.7416666666666667,0.2,,0.16666666666666666,,0.5,11,10,6,5,2,6,20,5,6,12
海豹06GT,2026-06-01,85,14,1,1,0.7214285714285714,0.6428571428571429,0.5,0.9285714285714286,0.42857142857142855,0.6428571428571429,0.0,0.7857142857142857,0.0,0.75,0.5,1.0,0.25,1.0,0.3333333333333333,,0.5555555555555556,0.7142857142857143,0.25,,0.25,,0.5,7,1,4,6,4,3,9,4,4,2
海豹07DM-i,2026-06-01,9,9,1,1,0.8394444444444444,1.0,-0.5555555555555556,0.8333333333333334,-0.7142857142857143,0.8888888888888888,-0.1111111111111111,0.8333333333333334,-0.7142857142857143,0.9444444444444444,-0.3333333333333333,,-0.8,,-0.42857142857142855,0.7777777777777778,0.125,,-0.14285714285714285,,0.16666666666666666,,0.7142857142857143,7,9,7,6,5,7,8,7,6,7
海豹07EV,2026-06-01,1,1,1,1,0.6499999999999999,0.0,1.0,0.75,1.0,0.75,,0.75,,,,,,,,,1.0,0.75,,,1.0,,,1,0,0,0,0,0,1,0,1,0
海马8S,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
海马INJOY,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
海鸥,2026-06-01,95,20,1,1,0.52,0.2,0.2,0.7625,0.42857142857142855,0.6,0.4,0.375,0.25,1.0,0.3333333333333333,1.0,0.0,1.0,-0.5,,0.0,0.425,0.25,,0.0,,-0.5,7,5,8,3,2,6,5,4,4,6
深蓝L06,2026-06-01,63,61,1,1,0.40081967213114755,-0.11475409836065574,0.08196721311475409,0.639344262295082,0.43902439024390244,0.3975409836065574,0.13636363636363635,0.2459016393442623,-0.22857142857142856,0.5,0.5238095238095238,0.75,0.34146341463414637,0.5,-0.15625,,-0.0975609756097561,0.38114754098360654,0.25925925925925924,,-0.047619047619047616,,0.125,41,22,35,21,41,32,41,27,42,16
深蓝L07,2026-06-01,95,31,1,1,0.49999999999999994,0.0967741935483871,-0.03225806451612903,0.7903225806451613,0.2857142857142857,0.6048387096774194,0.2,0.5564516129032258,0.23076923076923078,,0.3333333333333333,,-1.0,,-1.0,,-0.15,0.49193548387096775,-0.6666666666666666,,0.0,,0.2727272727272727,14,10,13,3,1,5,20,3,15,11
深蓝SL03,2026-06-01,99,4,1,1,0.4,-0.25,0.0,0.75,1.0,0.5625,1.0,0.75,0.0,,,,,,-0.3333333333333333,,1.0,0.625,1.0,,,,,1,1,2,0,0,3,1,1,0,0
灵悉L,2026-06-01,3,1,1,1,0.05,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.5,-1.0,,,,,,-1.0,,,1.0,-1.0,,,,,1,1,1,0,0,1,0,1,0,0
焕驰,2026-06-01,54,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
爱跑,2026-06-01,1,1,1,1,0.9500000000000002,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,0,1,0,1,0,0,1,0,0,0
狮铂拓界,2026-06-01,96,22,1,1,0.6022727272727273,0.3181818181818182,0.5454545454545454,0.7045454545454546,0.6,0.5113636363636364,0.4,0.75,0.5454545454545454,,0.6428571428571429,,0.4,,0.5714285714285714,0.42857142857142855,0.46153846153846156,0.5909090909090909,0.2,,0.5,,0.375,10,5,11,14,10,7,13,10,4,8
猛士917,2026-06-01,53,35,1,1,0.5285714285714285,0.05714285714285714,-0.08571428571428572,0.7428571428571429,0.045454545454545456,0.5071428571428571,-0.5,0.5428571428571428,-0.23529411764705882,0.75,-0.1,0.5,0.0,0.25,-0.5714285714285714,,-0.14285714285714285,0.5428571428571428,0.16666666666666666,,-0.3333333333333333,,0.2,22,6,17,20,14,7,28,6,12,15
理想MEGA,2026-06-01,45,11,1,1,0.8681818181818183,0.8181818181818182,0.7272727272727273,0.9772727272727273,0.75,0.9318181818181818,0.6666666666666666,0.9318181818181818,0.8,,1.0,,0.5,,0.6666666666666666,,0.8,0.9090909090909091,0.6666666666666666,,0.5,,1.0,4,3,5,1,2,3,5,3,4,1
瑞虎3x,2026-06-01,98,6,1,1,0.4833333333333332,0.16666666666666666,0.0,0.5,-1.0,0.5833333333333334,,0.4583333333333333,,,0.0,,,,0.0,0.4583333333333333,0.5,0.4583333333333333,0.0,,,,-0.3333333333333333,1,0,0,3,0,1,2,1,0,3
瑞虎5x,2026-06-01,98,14,1,1,0.4428571428571429,0.0,0.42857142857142855,0.6428571428571429,0.75,0.4642857142857143,0.14285714285714285,0.44642857142857145,0.3333333333333333,,0.8333333333333334,,1.0,,-0.25,0.30357142857142855,0.375,0.375,0.5,,0.3333333333333333,,0.4,8,7,3,6,6,4,8,4,3,5
瑞虎7,2026-06-01,98,7,1,1,0.7071428571428572,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.3333333333333333,0.6785714285714286,1.0,0.8214285714285714,0.5,,0.3333333333333333,,0.5,,0.0,0.39285714285714285,-0.3333333333333333,0.75,0.0,,,,0.0,3,1,4,6,2,2,3,1,0,3
瑞虎8,2026-06-01,81,17,1,1,0.6470588235294118,0.29411764705882354,0.23529411764705882,0.6470588235294118,0.45454545454545453,0.5441176470588235,0.0,0.8676470588235294,0.47058823529411764,,0.35714285714285715,,0.1,,0.3076923076923077,0.5441176470588235,0.09090909090909091,0.6323529411764706,0.0,,0.25,,0.2,11,10,17,14,10,13,11,10,8,10
瑞虎9,2026-06-01,75,32,1,1,0.6734375,0.28125,-0.03125,0.828125,0.5555555555555556,0.703125,0.5,0.7578125,0.35714285714285715,1.0,0.5555555555555556,0.5,0.21739130434782608,0.25,0.15,0.47580645161290325,0.12,0.671875,0.13043478260869565,,-0.0625,,0.08695652173913043,18,16,28,27,23,20,25,23,16,23
瑞风E3,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
瑞风M3,2026-06-01,43,3,1,1,0.55,0.3333333333333333,1.0,0.5,,0.5833333333333334,,0.6666666666666666,1.0,,1.0,,,,1.0,0.5,0.5,0.5,,,,,1.0,0,0,3,1,0,1,2,0,0,1
瑞风RF8,2026-06-01,12,1,1,1,0.8500000000000001,1.0,-1.0,1.0,,0.5,,1.0,,,-1.0,,,,,1.0,-1.0,1.0,,,-1.0,,,0,0,0,1,0,0,1,0,1,0
瑞风RF8新能源,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
电动MINI ACEMAN,2026-06-01,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
电动MINI COOPER,2026-06-01,23,3,1,1,0.5,0.0,0.6666666666666666,0.8333333333333334,,0.8333333333333334,,0.0,,,1.0,,1.0,,,,1.0,0.3333333333333333,0.0,,,,0.0,0,0,0,1,1,0,1,1,0,1
皇冠陆放,2026-06-01,92,28,1,1,0.6946428571428571,0.4642857142857143,0.25,0.7857142857142857,0.5,0.625,-0.25,0.8125,0.6666666666666666,,0.5454545454545454,,0.6666666666666666,,0.0,0.7232142857142857,0.5,0.5178571428571429,0.0,,-0.4,,0.4,8,4,12,11,3,13,16,5,5,5
皓影,2026-06-01,96,19,1,1,0.6657894736842105,0.42105263157894735,0.3684210526315789,0.7894736842105263,0.6363636363636364,0.5263157894736842,0.0,0.9078947368421053,0.25,,0.2727272727272727,,-0.5,,0.1111111111111111,0.5657894736842105,0.2222222222222222,0.5526315789473685,-0.4,,-0.5,,0.5,11,6,12,11,4,9,9,5,2,6
皓影新能源,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
睿蓝8,2026-06-01,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
福瑞迪,2026-06-01,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
秦L,2026-06-01,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
秦PLUS,2026-06-01,15,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
秦新能源,2026-06-01,10,1,1,1,0.355,0.0,1.0,0.5,0.0,0.5,1.0,0.5,-1.0,0.5,,,-1.0,,1.0,0.5,1.0,,-1.0,,-1.0,,1.0,1,1,1,0,1,1,1,1,1,1
索纳塔,2026-06-01,99,1,1,1,0.5,0.0,1.0,0.5,-1.0,0.25,0.0,0.5,1.0,,1.0,,1.0,,1.0,-0.25,-1.0,1.0,1.0,,1.0,,1.0,1,1,1,1,1,1,1,1,1,1
红旗E-HS9,2026-06-01,99,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
红旗E-QM5,2026-06-01,96,13,1,1,0.6307692307692307,0.38461538461538464,0.5384615384615384,0.7307692307692307,0.8333333333333334,0.6730769230769231,1.0,0.9615384615384616,0.6363636363636364,,0.0,,0.3333333333333333,,0.16666666666666666,,0.4444444444444444,0.4807692307692308,0.5,,0.25,,0.3333333333333333,6,3,11,2,3,6,9,4,4,3
红旗EH7,2026-06-01,26,5,1,1,0.4699999999999999,0.2,0.2,0.7,1.0,0.45,1.0,0.8,1.0,,-1.0,,1.0,,-1.0,,-0.3333333333333333,0.3,0.3333333333333333,,0.3333333333333333,,-1.0,2,2,2,1,3,1,3,3,3,1
红旗H5,2026-06-01,57,14,1,1,0.7000000000000001,0.5,-0.2857142857142857,0.8571428571428571,0.5833333333333334,0.7857142857142857,0.3,0.8214285714285714,0.15384615384615385,,-0.07692307692307693,,-0.1111111111111111,,0.0,0.44642857142857145,-0.23076923076923078,0.5892857142857143,-0.14285714285714285,,-0.6363636363636364,,0.45454545454545453,12,10,13,13,9,11,13,7,11,11
