version,series_name,WMAPE
NO-LAG,红旗H9,68.57675988990141
NO-LAG,红旗国耀,31.132927307715786
NO-LAG,缤智,45.50419604293699
NO-LAG,缤越,31.668508810739688
NO-LAG,腾势D9,90.75741435080495
NO-LAG,艾力绅,222.83943970358325
NO-LAG,艾瑞泽8,43.32736491305319
NO-LAG,英仕派,43.36804246291516
NO-LAG,荣威i5,68.37791958072287
NO-LAG,荣威i6 MAX新能源,8526.245018743699
NO-LAG,菱智,28.320364933784386
NO-LAG,蒙迪欧,65.34618494302514
NO-LAG,蔚来ET5,150.520735872006
NO-LAG,蔚来ET7,1461.7740154266357
NO-LAG,赛图斯,49.199009713108474
NO-LAG,赛那SIENNA,20.863582016839224
NO-LAG,起亚K3,37.645881046311125
NO-LAG,起亚KX3傲跑,
NO-LAG,轩逸,41.71113924085978
NO-LAG,迈腾,15.368527691352115
NO-LAG,迈腾PHEV,163.38873394465043
NO-LAG,迈锐宝XL,108.68689067378494
NO-LAG,途昂,37.08172244533011
NO-LAG,途观L,93.99484218360347
NO-LAG,速腾,46.37147652010852
NO-LAG,逸动,55.861628868409326
NO-LAG,铂智4X,125.56153489304735
NO-LAG,锋兰达,25.854631607710655
NO-LAG,锐际,191.98067801339283
NO-LAG,长安CS75 PLUS,85.45671258427974
NO-LAG,长安UNI-K 智电iDD,2403.3712932041713
NO-LAG,长安UNI-T,2368.2295256969974
NO-LAG,雅阁,52.07686618408269
NO-LAG,零跑T03,433.42147976784054
NO-LAG,领克03,16.906491610670336
NO-LAG,风光330,437.152125917632
NO-LAG,风光380,209.33278214007726
NO-LAG,飞凡F7,66.80225364383689
NO-LAG,马自达3 昂克赛拉,141.99812918643596
NO-LAG,骐达,346.4922602489741
NO-LAG,高尔夫,118.97145228310883
NO-LAG,魏牌 高山,93.1377004642973
NO-CONFIG,AION S,53.3186147967202
NO-CONFIG,ID.4 CROZZ,126.79038250848936
NO-CONFIG,ID.6 CROZZ,13534.089088439941
NO-CONFIG,MG4,39.23349125876288
NO-CONFIG,MG7,31.669467372486643
NO-CONFIG,Model 3,
NO-CONFIG,Model Y,
NO-CONFIG,QQ冰淇淋,51.152365702430416
NO-CONFIG,RAV4荣放,25.21239107146746
NO-CONFIG,T-ROC探歌,29.333974922790375
NO-CONFIG,e爱丽舍,49.15720916522944
NO-CONFIG,五菱佳辰,44.997647595594685
NO-CONFIG,五菱星驰,112.63790158298089
NO-CONFIG,传祺GA8,
NO-CONFIG,传祺M6,39.6169113214801
NO-CONFIG,传祺M8,52.26048636702442
NO-CONFIG,元PLUS,48.68439233919662
NO-CONFIG,冠道,12.750318381110088
NO-CONFIG,凌宝BOX,43.292718760504094
NO-CONFIG,凌尚,560.214569609044
NO-CONFIG,凌放HARRIER,701.5842437744141
NO-CONFIG,凡尔赛C5 X,34.510114669799805
NO-CONFIG,凯美瑞,12.432969157066678
NO-CONFIG,凯迪拉克CT5,25.281728525793557
