MAE,RMSE,MAPE,WMAPE,series_name,status
186.22339630126953,202.82670857969757,1348.177460006972,70.94224621000744,深蓝SL03,ok
8.62633236249288,8.965315441299072,493.47275098164874,517.5799417495728,焕驰,ok
211.6959025065104,231.18895809755344,31.203869635586024,28.045383418835563,瑞虎3x,ok
583.07861328125,664.8623089005459,24.528425243683884,26.17636872194164,瑞虎7,ok
2369.6092936197915,2933.9585323920764,21.548372813379494,23.18600091604493,瑞虎8,ok
1056.0974527994792,1261.2894086271176,24.339178648909147,26.109789100485703,瑞虎9,ok
53.07912063598633,60.613653151049185,52.12365735226451,32.968397910550514,瑞风E3,ok
798.2210693359375,1024.3043552309869,31.579766036603136,22.820443207774453,皇冠陆放,ok
133.6652806599935,137.00454829739155,300.8105409976931,198.51279305939627,皓影新能源,ok
432.21098073323566,535.1603328180239,63.6390703555253,69.09847813480987,福瑞迪,ok
5802.922200520833,8104.291620335728,77.76051948068084,50.92590677518319,秦PLUS,ok
935.3308614095052,938.2690226561294,2069.955902243277,1396.016211058963,秦新能源,ok
30.97775999704997,32.43584793169719,,,红旗E-HS9,ok
1445.7744547526042,1605.4142054997076,54.40378054870077,52.813678712423894,红旗E-QM5,ok
296.5802815755208,299.05709857884807,69.33920381105814,66.9985575848315,红旗H9,ok
5.126408100128174,5.580022080621185,151.43078936470883,118.30172538757324,红旗国耀,ok
120.54713948567708,190.9616564160693,20.321810419129985,23.521393070376014,缤智,ok
4911.117268880208,6028.637304863781,38.513019467673004,44.40498442303418,缤越,ok
2007.73095703125,2448.923842857119,41.48241941896062,42.678331120908034,腾势D9,ok
76.58924865722656,81.34119331408023,29.407856741897053,26.42527268219433,艾力绅,ok
1705.028076171875,1974.7285146343202,20.809839463355072,20.301981458684757,艾瑞泽8,ok
648.1956787109375,775.4286271081028,26.74024903235465,24.189414555701113,英仕派,ok
1808.5503336588542,2190.0116386266636,155.4292180122066,43.02828027262431,荣威i5,ok
223.23603057861328,226.39463656771176,2885.632064254196,4320.697366037676,荣威i6 MAX新能源,ok
497.47263590494794,538.7425216869028,52.30530000687256,54.5574084341014,菱智,ok
377.4425455729167,456.13952375391716,16.737348748319658,17.84317107971557,蒙迪欧,ok
242.77043660481772,287.77352839867683,45.57884827649787,36.34287973126013,蔚来ET5,ok
171.3423105875651,179.4762433061865,1185.5752963759116,1070.8894411722817,蔚来ET7,ok
598.0403849283854,631.2807360152196,47.401399909714776,40.88233234100846,赛图斯,ok
2749.991943359375,2946.563381892319,38.348693747628374,39.27157362883791,赛那SIENNA,ok
420.33351643880206,486.3197808046406,39.51168349749327,43.967941050083894,起亚K3,ok
0.8225946923096975,0.8252752783941033,,,起亚KX3傲跑,ok
5224.54052734375,7146.626414765397,29.388347211382378,32.95235224175856,轩逸,ok
3681.955078125,4351.124845978084,26.253606887592873,28.774266005978433,迈腾,ok
24.518193125724792,43.7284415235636,89.08781762850487,124.66877860538031,迈腾PHEV,ok
441.2083511352539,694.5765365228953,4720.320959273496,117.03139287407265,迈锐宝XL,ok
363.7128092447917,381.46791119997084,20.76596052097561,18.91382263363451,途昂,ok
4190.131673177083,4709.788296113714,28.692645905391917,30.361072916289277,途观L,ok
2561.03955078125,4044.3418563735845,13.3545509978566,18.1653335516633,速腾,ok
1459.9793294270833,1850.2257870874007,13.07165187075923,14.939925600440871,逸动,ok
46.99905776977539,55.40721091553099,1583.4301231808467,84.68298697256827,铂智4X,ok
3826.8964029947915,4104.720468658786,28.387924514360225,29.203660944952304,锋兰达,ok
78.09791310628255,94.11088797510422,48.96101577071328,38.252039072464925,锐际,ok
5542.711344401042,5786.579747128623,44.80133959411208,45.580258307620745,长安CS75 PLUS,ok
