MAE,RMSE,MAPE,WMAPE,version,scenario,series_name,test_months,actual_volume
3515.3875325520835,3948.12956485419,59.510202785782184,45.48112212202972,DEEPSEEK_CORE_FIXED,fixed_origin_primary,亚洲龙,6,46376.0
0.004617156422076126,0.008512535342649067,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,享域,6,0.0
1051.0310872395833,1204.9422974374818,37.284094696038075,29.481937930984103,DEEPSEEK_CORE_FIXED,fixed_origin_primary,伊兰特,6,21390.0
416.05389404296875,542.799441994982,26.2761924245969,27.95747972066091,DEEPSEEK_CORE_FIXED,fixed_origin_primary,传祺E8新能源,6,8929.0
0.0,0.0,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,传祺GA8,6,0.0
708.1316731770834,912.9514381210905,30.681998440313606,36.8754559890861,DEEPSEEK_CORE_FIXED,fixed_origin_primary,传祺M6,6,11522.0
2637.3194580078125,2902.072531664976,49.8351169605727,54.15069724196453,DEEPSEEK_CORE_FIXED,fixed_origin_primary,传祺M8,6,29222.0
1711.5260416666667,1993.499193375312,60.34926581193341,40.826765196994394,DEEPSEEK_CORE_FIXED,fixed_origin_primary,元PLUS,6,25153.0
5766.091145833333,6315.292510797945,70.89876931065078,41.8489740837063,DEEPSEEK_CORE_FIXED,fixed_origin_primary,元UP,6,82670.0
36.9383290608724,42.28656640783266,13.5527255999009,11.471530764246085,DEEPSEEK_CORE_FIXED,fixed_origin_primary,冠道,6,1932.0
99.21318054199219,134.6193027110439,66.4600138095592,38.80567687431246,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凌宝BOX,6,1534.0
17.887260754903156,18.493285137725405,285.1864773245419,181.9043466600321,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凌尚,6,59.0
3.008831520875295,3.4112053176624233,48.95856049927798,69.43457355866065,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凌放HARRIER,6,26.0
580.3876546223959,608.7303480194686,38.361455503652905,30.15261864866547,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凌渡,6,11549.0
383.5012715657552,498.5676683394279,30.452762632479313,35.95324420928955,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凡尔赛C5 X,6,6400.0
51.39031251271566,74.67553807174701,94.35958145931465,98.5117811745348,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凯威德,6,313.0
1717.5167643229167,1886.2257083079028,11.686103693174417,11.985323020129448,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凯美瑞,6,85981.0
390.6905771891276,586.1668224391556,95.81476300216632,80.33390894910096,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凯翼拾月,6,2918.0
574.0533854166666,812.411496232551,17.972451688059174,22.415204428608618,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凯迪拉克CT5,6,15366.0
1065.6199544270833,1182.0898704662131,27.661065127219135,29.487246813459855,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凯迪拉克XT5,6,21683.0
67.78407541910808,72.25669153093813,88.63224037013148,75.5956231439867,DEEPSEEK_CORE_FIXED,fixed_origin_primary,凯迪拉克XT6,6,538.0
1.5339458857973416,1.6036453845368268,92.4927850564321,92.0367531478405,DEEPSEEK_CORE_FIXED,fixed_origin_primary,别克E4,6,10.0
0.0,0.0,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,别克GL6,6,0.0
1035.5477294921875,1188.0961225336696,29.029322800873665,31.614951289640896,DEEPSEEK_CORE_FIXED,fixed_origin_primary,别克GL8,6,19653.0
811.0224812825521,990.2344307114989,30.8713460769515,32.06678673934308,DEEPSEEK_CORE_FIXED,fixed_origin_primary,别克GL8新能源,6,15175.0
55.517767588297524,67.1503824551182,34.345945434127565,39.00545732198889,DEEPSEEK_CORE_FIXED,fixed_origin_primary,勇士,6,854.0
733.2555643717448,785.3613838983325,8031.091508512472,516.377158008271,DEEPSEEK_CORE_FIXED,fixed_origin_primary,北京EU5,6,852.0
25.35616938273112,30.875857067838723,20.45897300499597,22.340237341613324,DEEPSEEK_CORE_FIXED,fixed_origin_primary,北京现代ix35,6,681.0
173.6349677691857,242.1615762593053,99.35758769348976,99.98174727592267,DEEPSEEK_CORE_FIXED,fixed_origin_primary,博越REV,6,1042.0
1532.0558268229167,2033.411268792661,24.705872488872302,29.24887030971586,DEEPSEEK_CORE_FIXED,fixed_origin_primary,卡罗拉,6,31428.0
0.005320932095249494,0.013033568589359439,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,卡罗拉双擎E+,6,0.0
3354.9166666666665,3747.748401771876,34.01309615679971,29.69259363061083,DEEPSEEK_CORE_FIXED,fixed_origin_primary,卡罗拉锐放,6,67793.0
0.3555809482932091,0.3853128086005019,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,合创A06,6,0.0
192.13990275065103,233.6207921073472,31.665826205547248,26.423089995505528,DEEPSEEK_CORE_FIXED,fixed_origin_primary,吉利ICON,6,4363.0
1866.7901204427083,2143.2827706753956,60.08597300343636,56.19194663450685,DEEPSEEK_CORE_FIXED,fixed_origin_primary,吉利熊猫,6,19933.0
728.3025512695312,985.0719529508763,25.054519217892107,30.732226651784146,DEEPSEEK_CORE_FIXED,fixed_origin_primary,君威,6,14219.0
1432.0894775390625,1808.1456501525433,27.53763338418087,31.65538190846734,DEEPSEEK_CORE_FIXED,fixed_origin_primary,君越,6,27144.0
43.70195388793945,57.39750921456242,46.948144179937046,38.11216908831929,DEEPSEEK_CORE_FIXED,fixed_origin_primary,启辰D60,6,688.0
0.013797371027370295,0.020368298410577402,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,启辰T60,6,0.0
744.3145955403646,961.3821957910321,48.25362039520502,43.680434010584776,DEEPSEEK_CORE_FIXED,fixed_origin_primary,唐新能源,6,10224.0
33.86271858215332,37.83535326445438,48.22750001291338,46.28161993005009,DEEPSEEK_CORE_FIXED,fixed_origin_primary,嘉华,6,439.0
392.47267659505206,410.61129362804735,231.99805423825305,117.80070333018071,DEEPSEEK_CORE_FIXED,fixed_origin_primary,型格,6,1999.0
198.07836850484213,231.2198402165871,70.48246742253342,79.87030988098472,DEEPSEEK_CORE_FIXED,fixed_origin_primary,埃尚,6,1488.0
889.7980753580729,900.7403830457301,136.29584387165258,130.18260063761124,DEEPSEEK_CORE_FIXED,fixed_origin_primary,夏,6,4101.0
243.7835693359375,348.3601859295564,23.016686811435093,27.442803302356943,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大众CC,6,5330.0
867.1234944661459,877.2913059962505,159.78387926310032,133.26693050196914,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大众ID.3,6,3904.0
81.95278739929199,91.39030005729917,240.16404909534504,131.8275400524804,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大家7,6,373.0
59.146324157714844,71.91971872400924,148.5066307961186,54.51274115918419,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大家9,6,651.0
58.730725606282554,64.6039689645534,38.195047318922946,35.95758710588728,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大通G10,6,980.0
87.27237192789714,103.45987306489921,32.01015930121523,34.33667092245133,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大通G50,6,1525.0
13.694399197896322,15.325387476430434,101.90195005823463,93.37090362202038,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大通G70,6,88.0
46.27003415425619,50.9351196286961,459.49839582187514,311.9328145230754,DEEPSEEK_CORE_FIXED,fixed_origin_primary,大通G90,6,89.0
1171.0576578776042,1302.9336438984005,26.815134350464287,25.811277449363107,DEEPSEEK_CORE_FIXED,fixed_origin_primary,天籁,6,27222.0
573.4516194661459,630.5279836737617,26.21957471980568,23.299991310333006,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奇骏,6,14767.0
2.171640237172445,2.263074342654343,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔奔E-Star,6,0.0
2698.103556315104,3172.9796657701118,137.77935315691676,62.20411657210615,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔腾小马,6,26025.0
648.9881693522135,668.3377583863748,5723.655515140655,299.994531287618,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔驰A级,6,1298.0
2096.676513671875,2508.746044464878,43.850005367075,30.688310399412703,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔驰C级,6,40993.0
1780.706787109375,2351.8406332159625,15.710031160410084,17.450781090496122,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔驰E级,6,61225.0
902.8945515950521,1100.8870682168802,464.00574941118373,89.04285518688877,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔驰GLB,6,6084.0
2220.4835611979165,2595.8693535374227,24.54666002378934,25.359082869572873,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔驰GLC,6,52537.0
331.5074462890625,335.72536137797414,125.12616526476101,118.04419452429525,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奔驰V级,6,1685.0
646.3375803629557,720.2865536539098,69.78259901557429,72.99125695798485,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奕炫,6,5313.0
861.5101521809896,912.3063724415164,43.75711165001309,45.18804889488537,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奕跑,6,11439.0
200.2289021809896,262.8018412512066,18.974903520268636,20.438472492105095,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥德赛,6,5878.0
1295.1071370442708,1661.513072529097,20.482278669050057,22.619324743161275,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A3,6,34354.0
1454.80517578125,1519.016263084575,75.05357433559018,61.55300087925746,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A4L,6,14181.0
331.37060546875,419.829393701715,8.509006354430152,8.962825735078663,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A5L,6,22183.0
224.26497395833334,281.97392699201544,20.78895139440281,16.413635566601613,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A5L Sportback,6,8198.0
2684.2529296875,3037.0518395545814,31.560869685723265,27.180931899017775,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A6L,6,59253.0
718.643788655599,722.8496963521127,1825.2092097741236,3102.0595193766862,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A6L e-tron,6,139.0
177.5006357828776,195.38339489783328,50.32124052068313,45.80661568590389,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪A7L,6,2325.0
822.0509440104166,859.80827502992,174.13160661840269,100.18902425477351,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪E5 Sportback,6,4923.0
149.58921813964844,217.39824240841918,43.38924998311347,44.609110777231145,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q2L,6,2012.0
765.8147989908854,875.801692611395,28.293992122455087,30.530822551131642,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q3,6,15050.0
41.41436894734701,51.220927556637335,43.565519925819494,37.70655746344189,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q3 Sportback,6,659.0
425.6838862101237,588.514109758872,730.5654362501373,109.47721034122341,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q4 e-tron,6,2333.0
91.35168584187825,92.31266756313626,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q5 e-tron,6,0.0
2552.7291666666665,3071.2022726691303,34.2969151334505,29.81986060004283,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q5L,6,51363.0
234.89834340413412,422.4749686336887,88.44041670869433,79.98808515464272,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q5L Sportback,6,1762.0
123.97181574503581,126.05834288711007,615.1733976450163,456.3379720676164,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q6L Sportback e-tron,6,163.0
278.55670166015625,324.85646030485145,170.48171479932017,66.11314121680924,DEEPSEEK_CORE_FIXED,fixed_origin_primary,奥迪Q6L e-tron,6,2528.0
4090.715576171875,4821.216747013673,50.80090749008638,56.458706454652884,DEEPSEEK_CORE_FIXED,fixed_origin_primary,威兰达,6,43473.0
253.17483520507812,263.59874321333064,153.68772032789008,103.33666743064414,DEEPSEEK_CORE_FIXED,fixed_origin_primary,威朗,6,1470.0
591.1031901041666,611.0773024326307,255.32202210487534,186.46788331361725,DEEPSEEK_CORE_FIXED,fixed_origin_primary,威然,6,1902.0
283.1631724039714,286.8751888379236,101.2096485512385,90.95176843810643,DEEPSEEK_CORE_FIXED,fixed_origin_primary,威霆,6,1868.0
65.09448941548665,68.05741768598101,1631.7001056103481,661.9778584625761,DEEPSEEK_CORE_FIXED,fixed_origin_primary,威飒,6,59.0
97.65447489420573,105.1221361297652,60.11303190930634,53.2660772150213,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宋L EV,6,1100.0
3130.8514811197915,3155.0330729544926,2254.0886470436094,1254.0126092602638,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宋PLUS新能源,6,1498.0
3336.68212890625,3869.2661508448546,26.7108937916767,26.239341494452674,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宋Pro新能源,6,76298.0
6889.086588541667,8690.486175810407,95.3398803233425,56.77896610015247,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宏光MINIEV,6,72799.0
678.3096516927084,849.4745259807991,18.65017591230714,15.324991189352149,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝来,6,26557.0
5.043274958928426,5.5192001697350275,359.79570017920594,177.99793972688562,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马1系,6,17.0
136.4752655029297,148.51954243344994,35.73899679946585,32.6235694429314,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马2系,6,2510.0
1255.4798177083333,1722.277016166404,10.299713876052834,11.509715967256447,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马3系,6,65448.0
1625.5904134114583,2010.661928278566,19.482110963197105,20.302538416079493,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马5系,6,48041.0
1211.2462972005208,1231.375501199691,32.895369793838384,33.08060350131151,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马X1,6,21969.0
3.853968063990275,4.889237154754741,107.50622158958798,96.34920159975687,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马X2,6,24.0
1548.7696940104167,1705.9803089968148,22.695211768785143,23.278101613383015,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马X3,6,39920.0
695.7432454427084,929.2997702616033,14.054239244559847,13.853447956248132,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马X5,6,30133.0
194.82698567708334,211.6210958509734,19.034508522248693,18.42335561958235,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马i3,6,6345.0
281.95545959472656,285.88402501326505,108.19994114699989,97.11439480874623,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马i5,6,1742.0
212.7433064778646,226.53453488320034,31.78369885847607,27.521773153669415,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马iX1,6,4638.0
36.44078763326009,38.51213335704069,248.1468165628923,130.9249855087189,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝马iX3,6,167.0
30.318095525105793,32.73125523739935,2019.007762510385,252.65079604254828,DEEPSEEK_CORE_FIXED,fixed_origin_primary,宝骏KiWi EV,6,72.0
11173.792805989584,13237.737623146817,651.1803880287451,83.2870662342694,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小米SU7,6,80496.0
0.51361816128095,0.5233852147214415,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小虎FEV,6,0.0
0.005167683896919091,0.007342073314845367,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小鹏G3,6,0.0
3353.8533528645835,3589.7644205342153,45.74602055222151,32.29413293938166,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小鹏MONA M03,6,62312.0
0.0,0.0,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小鹏P5,6,0.0
669.3349304199219,709.4241932621915,48.66374778989291,45.688391154943474,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小鹏P7,6,8790.0
832.0413004557291,968.9080042307756,22.705865207672005,24.121800361105407,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小鹏P7+,6,20696.0
333.91025797526044,584.7027296992861,11.146876804644089,15.036487149891641,DEEPSEEK_CORE_FIXED,fixed_origin_primary,小鹏X9,6,13324.0
1507.5603841145833,1798.0114166000874,29.281563926936506,28.3198569338995,DEEPSEEK_CORE_FIXED,fixed_origin_primary,岚图梦想家,6,31940.0
101.6792110602061,128.06191609544774,89.24893216682511,90.785009875184,DEEPSEEK_CORE_FIXED,fixed_origin_primary,岚图追光L,6,672.0
2998.08056640625,3236.4661278798258,24.628525025314485,22.474367064514617,DEEPSEEK_CORE_FIXED,fixed_origin_primary,帕萨特,6,80040.0
1125.2608439127605,1177.1994207839123,2040.9603374543603,192.9018589564732,DEEPSEEK_CORE_FIXED,fixed_origin_primary,帕萨特新能源,6,3500.0
567.2666422526041,581.7948090607154,318.7936786925735,292.90876536279046,DEEPSEEK_CORE_FIXED,fixed_origin_primary,广汽本田P7,6,1162.0
460.70801798502606,590.1971880688428,29.4776100401218,33.300182001086085,DEEPSEEK_CORE_FIXED,fixed_origin_primary,库斯途,6,8301.0
297.57000732421875,412.17282394460995,73.04590088263562,43.13650746425012,DEEPSEEK_CORE_FIXED,fixed_origin_primary,影豹,6,4139.0
65.64908345540364,67.97255992871276,66.23368098708575,46.12347783752013,DEEPSEEK_CORE_FIXED,fixed_origin_primary,微蓝6,6,854.0
520.3444417317709,609.9451407842414,31.621032763805086,26.091147003097316,DEEPSEEK_CORE_FIXED,fixed_origin_primary,思域,6,11966.0
752.5000813802084,930.9342167329445,61.096157833448494,41.29321829413984,DEEPSEEK_CORE_FIXED,fixed_origin_primary,悦意03,6,10934.0
455.2539774576823,462.9730481429827,303.0181138034837,275.3552283010175,DEEPSEEK_CORE_FIXED,fixed_origin_primary,悦意07,6,992.0
11.64950148264567,11.718192162847746,931.548261642456,1164.950148264567,DEEPSEEK_CORE_FIXED,fixed_origin_primary,护卫舰07,6,6.0
115.0256830851237,116.67469096657142,6950.278966567096,2556.1262907805267,DEEPSEEK_CORE_FIXED,fixed_origin_primary,捷豹XEL,6,27.0
551.4228312174479,584.7127827930748,631.9695180971164,173.85901141905873,DEEPSEEK_CORE_FIXED,fixed_origin_primary,捷豹XFL,6,1903.0
996.1887613932291,1099.924709597666,45.95201256216918,42.69685383498375,DEEPSEEK_CORE_FIXED,fixed_origin_primary,捷达VA3,6,13999.0
70.18083953857422,74.9224940142069,72.22029027515951,66.10440144920648,DEEPSEEK_CORE_FIXED,fixed_origin_primary,捷达VA7,6,637.0
2512.3782552083335,3126.276848555592,22.181329890817754,20.517864039594933,DEEPSEEK_CORE_FIXED,fixed_origin_primary,探岳,6,73469.0
227.01676177978516,379.9920169361433,656.8586804672748,103.89783147816254,DEEPSEEK_CORE_FIXED,fixed_origin_primary,探岳X,6,1311.0
10.836745738983154,11.667043517602153,619.2524420909392,295.54761106317693,DEEPSEEK_CORE_FIXED,fixed_origin_primary,探界者,6,22.0
75.510009765625,90.54243069268107,11.073668031081773,10.575631619835434,DEEPSEEK_CORE_FIXED,fixed_origin_primary,探险者,6,4284.0
111.34505716959636,148.01713940846733,20.95916760188947,21.495184781775357,DEEPSEEK_CORE_FIXED,fixed_origin_primary,揽境,6,3108.0
547.8934224446615,670.0715433036554,29.84164158373066,34.1508470254308,DEEPSEEK_CORE_FIXED,fixed_origin_primary,揽巡,6,9626.0
0.019234924266735714,0.04174267032131427,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,摩卡,6,0.0
3127.781982421875,4041.7697528420304,29.965385610235657,33.19423357600688,DEEPSEEK_CORE_FIXED,fixed_origin_primary,新帝豪,6,56536.0
1472.0917561848958,1533.7498282387542,63.73198139107789,63.3930276114934,DEEPSEEK_CORE_FIXED,fixed_origin_primary,日产N6,6,13933.0
355.7552490234375,398.58131929543964,36.11827644865802,28.666821033314864,DEEPSEEK_CORE_FIXED,fixed_origin_primary,日产N7,6,7446.0
2029.94242866834,2991.9587568985016,99.1174722022916,99.74330171165376,DEEPSEEK_CORE_FIXED,fixed_origin_primary,日产NX8,6,12211.0
2883.5254720052085,3220.5140310703296,33.46204092633588,33.860092437825365,DEEPSEEK_CORE_FIXED,fixed_origin_primary,昂科威,6,51096.0
10.470907211303711,13.730293227685268,68.55263396784859,48.327264052170975,DEEPSEEK_CORE_FIXED,fixed_origin_primary,昊铂GT,6,130.0
516.5508015950521,621.425929150986,173.59890064831748,64.59576510150714,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星海S7,6,4798.0
718.9001668294271,786.6730885279729,133.1694175891792,77.48160590940475,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星海T5,6,5567.0
156.81806437174478,183.69857522624667,45.02847342857445,37.909282281646604,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星海V9,6,2482.0
3482.8125813802085,4847.179776620027,26.159962252645734,31.827338270529037,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星瑞,6,65657.0
379.92864322662354,649.3459837085707,310.72417642834733,98.08828998966185,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星瑞L,6,2324.0
4795.080647786458,6675.2495099233465,31.28963517038908,37.24141647904154,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星越L,6,77254.0
822.9551067352295,1480.4220248946942,90.76307757796428,98.55749781260234,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星越L 智擎,6,5010.0
281.83742268880206,296.83138705703885,731.040448800668,207.742572006488,DEEPSEEK_CORE_FIXED,fixed_origin_primary,星途ES,6,814.0
297.40277099609375,356.61564726804414,20.77720489435875,20.53886540028272,DEEPSEEK_CORE_FIXED,fixed_origin_primary,普拉多,6,8688.0
306.4597676595052,340.5325550680142,40.58009665513092,32.366812285812905,DEEPSEEK_CORE_FIXED,fixed_origin_primary,智己L6,6,5681.0
7.073583443959554,10.236535356808373,217.83141085767812,63.34552337874227,DEEPSEEK_CORE_FIXED,fixed_origin_primary,智己L7,6,67.0
23.01618258158366,25.38479483841119,83.34409291697425,61.92694865000088,DEEPSEEK_CORE_FIXED,fixed_origin_primary,智跑,6,223.0
483.5488026936849,488.6669872792435,565.9849368768297,571.1206331027774,DEEPSEEK_CORE_FIXED,fixed_origin_primary,曹操60,6,508.0
2427.6769205729165,3105.8266847013133,12.866871173146171,14.498642834258199,DEEPSEEK_CORE_FIXED,fixed_origin_primary,朗逸,6,100465.0
2101.7796223958335,3118.73525099784,16.603451994490023,18.252801074519823,DEEPSEEK_CORE_FIXED,fixed_origin_primary,本田CR-V,6,69089.0
1372.3668467203777,1401.4129462006417,67.17093087402803,67.7433243959051,DEEPSEEK_CORE_FIXED,fixed_origin_primary,本田HR-V,6,12155.0
78.5650405883789,85.67256853619735,52.21736743497979,47.61517611416903,DEEPSEEK_CORE_FIXED,fixed_origin_primary,本田UR-V,6,990.0
173.42696126302084,212.66161018671042,104.98501395722303,57.39447146045919,DEEPSEEK_CORE_FIXED,fixed_origin_primary,本田XR-V,6,1813.0
760.4630940755209,795.0504059987202,33.968196582277436,30.414468500554094,DEEPSEEK_CORE_FIXED,fixed_origin_primary,极氪001,6,15002.0
730.5325317382812,1084.3715591902696,50.64344818523553,61.85711530383414,DEEPSEEK_CORE_FIXED,fixed_origin_primary,极氪009,6,7086.0
2812.8226013183594,3329.197027868515,2692.3148322184493,78.65468428909054,DEEPSEEK_CORE_FIXED,fixed_origin_primary,极狐 阿尔法S5,6,21457.0
148.71044413248697,154.45158861547927,277.6372889275977,116.78830691033009,DEEPSEEK_CORE_FIXED,fixed_origin_primary,极狐考拉,6,764.0
219.9022013346354,247.1177613427162,23.990236635784353,24.06370979405093,DEEPSEEK_CORE_FIXED,fixed_origin_primary,林肯Z,6,5483.0
133.8610076904297,161.62471725059694,771.2926125163501,58.625258842523955,DEEPSEEK_CORE_FIXED,fixed_origin_primary,枫叶60s,6,1370.0
46.904357274373375,58.40140577985032,2328.0602353682016,109.07990063807762,DEEPSEEK_CORE_FIXED,fixed_origin_primary,标致4008,6,258.0
427.75586954752606,550.4839159225623,50.15422061888072,57.55853817638834,DEEPSEEK_CORE_FIXED,fixed_origin_primary,标致408,6,4459.0
51.06820106506348,57.05865478893078,212.39800257468374,185.70254932750353,DEEPSEEK_CORE_FIXED,fixed_origin_primary,标致408X,6,165.0
49.075950622558594,61.923996887245494,34.90251367870653,36.173919377807316,DEEPSEEK_CORE_FIXED,fixed_origin_primary,标致5008,6,814.0
43.25961875915527,58.412460802319686,31.00110304766121,36.099820939489796,DEEPSEEK_CORE_FIXED,fixed_origin_primary,标致508,6,719.0
1970.4925944010417,2145.185597827617,91.11094675384875,65.43950609623208,DEEPSEEK_CORE_FIXED,fixed_origin_primary,格瑞维亚,6,18067.0
736.8683878580729,804.1762739922879,161.08953276810746,92.94114625075547,DEEPSEEK_CORE_FIXED,fixed_origin_primary,欧拉好猫,6,4757.0
10.426448186238607,10.681261649063403,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,欧拉闪电猫,6,0.0
82.45067850748698,95.58729973100631,16.883988177611943,15.764948089385655,DEEPSEEK_CORE_FIXED,fixed_origin_primary,欧诺S,6,3138.0
37.645387967427574,39.63397850616976,516.1969119391757,442.8869172638538,DEEPSEEK_CORE_FIXED,fixed_origin_primary,比亚迪M9,6,51.0
1059.5889892578125,1473.6200818675277,139.44205470055525,54.1204897892813,DEEPSEEK_CORE_FIXED,fixed_origin_primary,比亚迪e7,6,11747.0
26.439998681346577,33.26838168191315,99.48050453263366,99.77357992960972,DEEPSEEK_CORE_FIXED,fixed_origin_primary,比亚迪e9,6,159.0
2213.1944986979165,2437.2622501894834,88.5664330531434,76.8514786283205,DEEPSEEK_CORE_FIXED,fixed_origin_primary,汉,6,17279.0
0.0013868072419427335,0.0028747673038819212,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,江淮A5 PLUS,6,0.0
2.6663773792485395,4.114439435702942,68.26603171891637,84.2013909236381,DEEPSEEK_CORE_FIXED,fixed_origin_primary,江淮QX PHEV,6,19.0
0.01818742509931326,0.026799486076693805,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃兰多,6,0.0
0.16042168562610945,0.32910023690545614,,,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃尔沃C40,6,0.0
61.734217961629234,63.465741957732156,368.21360625812713,319.31492049118566,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃尔沃EM90,6,116.0
9.468252142270407,13.337309067188913,90.5422393442544,113.61902570724487,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃尔沃ES90,6,50.0
718.1278483072916,756.6335005451757,32.22797603110711,32.728956246439424,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃尔沃S60,6,13165.0
766.9762166341146,844.9633405732419,149.15027977538523,79.74107260101694,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃尔沃S90,6,5771.0
177.00599416097006,181.19059048906553,1316.1881206378505,747.9126513843805,DEEPSEEK_CORE_FIXED,fixed_origin_primary,沃尔沃S90新能源,6,142.0
2723.2286376953125,2976.171606975862,86.00378312880574,58.388264101528996,DEEPSEEK_CORE_FIXED,fixed_origin_primary,海狮05EV,6,27984.0
5887.675374348958,6126.30682950153,83.39850713577407,55.833811041716054,DEEPSEEK_CORE_FIXED,fixed_origin_primary,海狮06EV,6,63270.0
384.89402262369794,388.70004249388205,250.3226556284416,236.3729923994051,DEEPSEEK_CORE_FIXED,fixed_origin_primary,海狮07EV,6,977.0
4221.046549479167,4548.040579321481,48.25010003809342,36.64474020354348,DEEPSEEK_CORE_FIXED,fixed_origin_primary,海豚,6,69113.0
