MAE,RMSE,MAPE,WMAPE,series_name,status
,,,,博越REV,no_train
,,,,银河V900,too_short
9447.230384383549,9508.701865672214,344.985898771553,328.0478170397667,汉,ok
666.0994283448437,734.375688313962,34.621922278155104,34.686656570639315,传祺M6,ok
,,,,银河星耀6,too_short
3060.7325465548497,3587.998426192828,25.431429312411353,27.674309858992903,缤越,ok
,,,,理想MEGA,too_short
408.2396764795696,413.42677338142,83.90125518931244,78.05729951808213,欧诺S,ok
8.447542284949913,9.2152756014656,410.19073249327766,506.8525370969948,焕驰,ok
,,,,日产NX8,no_train
0.2586226150106601,0.38866085892778013,,,猛士917,ok
2015.6133438047016,2027.9617153769143,10258.67535196361,767.852702401791,深蓝SL03,ok
391.0567661271081,455.2168147510753,49.92585859401571,42.886868886175264,菱智,ok
0.10181086970805979,0.15826306825701006,,,传祺GA8,ok
387.2186729623304,658.9532010156621,315.23400193467313,99.97039749457755,星瑞L,ok
,,,,风云A9L,too_short
1.7624894212289561,2.7976308669356253,33.14314761429276,40.6728327975913,红旗国耀,ok
,,,,大通G70,too_short
3184.592629877707,3195.5231778353727,6974.3597407123925,2347.365574848433,星途ES,ok
,,,,长安UNI-Z新能源,too_short
,,,,电动MINI COOPER,too_short
666.6499024509416,1000.6935714410101,23.382492045083232,30.02025979214687,小鹏X9,ok
996.2498008202766,1313.5188185581892,1408.3148371299458,119.31135339164989,星越L 智擎,ok
857.3204576239573,864.5485931368871,431.26112371644086,313.8451949813144,五菱佳辰,ok
1116.7950893241807,1228.474161456843,16.583245824544058,15.94851966189476,赛那SIENNA,ok
421.88077760366315,455.54560051381736,218.53452282432707,189.1842052034364,PATHFINDER探陆,ok
8.996005559890085,10.69267715481256,77.92052709961563,46.53106324081079,沃尔沃EM90,ok
23.50444987864934,26.01434513457088,1967.0202540124592,2350.444987864934,护卫舰07,ok
3966.9104101194366,4136.8048590969975,508.6816901044996,335.8941922201047,极氪009,ok
2314.214140384346,2467.593052180452,202.28599953545245,149.22391018061342,长安启源A07,ok
3226.2248143011407,3489.604797933132,146.69999416638876,107.14202073286569,格瑞维亚,ok
5549.701226039083,5714.373159374756,10690.69790681429,4358.404104219175,极狐考拉,ok
0.1424146995857197,0.1623855863386612,,,卡罗拉双擎E+,ok
,,,,夏,too_short
4374.626059109692,4402.915042742965,106.38714767991814,92.99141342966823,腾势D9,ok
1504.1388954569102,1756.9308368181296,31.237921054527444,29.94999957767717,宝马X5,ok
8.073254822683149,9.247117282861167,739.0014870962697,691.9932705156986,长安UNI-K 智电iDD,ok
1641.6561404998683,1678.4212424320974,372.48266756130766,266.9359578048566,荣威D7,ok
6048.690647853116,8488.550224128323,98.21605459777238,43.90001679825656,元UP,ok
,,,,蔚来ET9,too_short
