series_name,aspect,aspect_zh,mentioned_reviews,scored_mentions,mean_polarity,negative_rate_among_scored,positive_rate_among_scored,brand,category
奇骏,interior,内饰,71,68,0.4264705882352941,0.23529411764705882,0.6617647058823529,日产,SUV
奇骏,power,动力,96,96,0.6666666666666666,0.09375,0.7604166666666666,日产,SUV
奇骏,space,空间,88,86,0.8372093023255814,0.046511627906976744,0.8837209302325582,日产,SUV
奇骏,value,性价比,76,74,0.5405405405405406,0.17567567567567569,0.7162162162162162,日产,SUV
奔奔E-Star,appearance,外观,3,2,0.0,0.0,0.0,长安欧尚,轿车
奔奔E-Star,comfort,舒适性,2,0,,,,长安欧尚,轿车
奔奔E-Star,configuration,配置,1,1,1.0,0.0,1.0,长安欧尚,轿车
奔奔E-Star,control,操控,2,2,0.0,0.5,0.5,长安欧尚,轿车
奔奔E-Star,fuel_consumption,能耗/油耗,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,长安欧尚,轿车
奔奔E-Star,intelligence,智能化,2,2,-1.0,1.0,0.0,长安欧尚,轿车
奔奔E-Star,interior,内饰,2,2,0.0,0.5,0.5,长安欧尚,轿车
奔奔E-Star,power,动力,2,2,1.0,0.0,1.0,长安欧尚,轿车
奔奔E-Star,space,空间,2,2,1.0,0.0,1.0,长安欧尚,轿车
奔奔E-Star,value,性价比,2,2,1.0,0.0,1.0,长安欧尚,轿车
奔腾小马,appearance,外观,26,26,0.7692307692307693,0.038461538461538464,0.8076923076923077,奔腾,轿车
奔腾小马,comfort,舒适性,29,29,-0.5172413793103449,0.6551724137931034,0.13793103448275862,奔腾,轿车
奔腾小马,configuration,配置,28,28,-0.07142857142857142,0.4642857142857143,0.39285714285714285,奔腾,轿车
奔腾小马,control,操控,23,23,-0.43478260869565216,0.6521739130434783,0.21739130434782608,奔腾,轿车
奔腾小马,fuel_consumption,能耗/油耗,47,47,0.2765957446808511,0.06382978723404255,0.3404255319148936,奔腾,轿车
奔腾小马,intelligence,智能化,9,9,0.0,0.4444444444444444,0.4444444444444444,奔腾,轿车
奔腾小马,interior,内饰,23,23,0.17391304347826086,0.30434782608695654,0.4782608695652174,奔腾,轿车
奔腾小马,power,动力,21,21,0.7619047619047619,0.047619047619047616,0.8095238095238095,奔腾,轿车
奔腾小马,space,空间,33,33,0.42424242424242425,0.24242424242424243,0.6666666666666666,奔腾,轿车
奔腾小马,value,性价比,43,42,0.7380952380952381,0.07142857142857142,0.8095238095238095,奔腾,轿车
奔驰A级,appearance,外观,70,67,0.9552238805970149,0.0,0.9552238805970149,奔驰,轿车
奔驰A级,comfort,舒适性,80,72,-0.5,0.6944444444444444,0.19444444444444445,奔驰,轿车
奔驰A级,configuration,配置,53,45,0.06666666666666667,0.4444444444444444,0.5111111111111111,奔驰,轿车
奔驰A级,control,操控,67,65,0.36923076923076925,0.23076923076923078,0.6,奔驰,轿车
奔驰A级,fuel_consumption,能耗/油耗,66,62,0.5161290322580645,0.16129032258064516,0.6774193548387096,奔驰,轿车
奔驰A级,intelligence,智能化,34,32,0.25,0.28125,0.53125,奔驰,轿车
奔驰A级,interior,内饰,83,79,0.8860759493670886,0.0379746835443038,0.9240506329113924,奔驰,轿车
奔驰A级,power,动力,89,89,0.29213483146067415,0.30337078651685395,0.5955056179775281,奔驰,轿车
奔驰A级,space,空间,75,72,0.5138888888888888,0.16666666666666666,0.6805555555555556,奔驰,轿车
奔驰A级,value,性价比,71,66,0.19696969696969696,0.24242424242424243,0.4393939393939394,奔驰,轿车
奔驰C级,appearance,外观,82,77,0.974025974025974,0.0,0.974025974025974,奔驰,轿车
奔驰C级,comfort,舒适性,77,66,0.3181818181818182,0.30303030303030304,0.6212121212121212,奔驰,轿车
奔驰C级,configuration,配置,71,63,-0.1111111111111111,0.5079365079365079,0.3968253968253968,奔驰,轿车
奔驰C级,control,操控,74,63,0.1746031746031746,0.30158730158730157,0.47619047619047616,奔驰,轿车
奔驰C级,fuel_consumption,能耗/油耗,74,66,0.13636363636363635,0.36363636363636365,0.5,奔驰,轿车
奔驰C级,intelligence,智能化,42,38,0.10526315789473684,0.34210526315789475,0.4473684210526316,奔驰,轿车
奔驰C级,interior,内饰,90,86,0.8837209302325582,0.011627906976744186,0.8953488372093024,奔驰,轿车
奔驰C级,power,动力,87,86,0.023255813953488372,0.43023255813953487,0.45348837209302323,奔驰,轿车
奔驰C级,space,空间,70,63,0.36507936507936506,0.23809523809523808,0.6031746031746031,奔驰,轿车
奔驰C级,value,性价比,78,77,0.18181818181818182,0.23376623376623376,0.4155844155844156,奔驰,轿车
奔驰E级,appearance,外观,64,59,0.7457627118644068,0.11864406779661017,0.864406779661017,奔驰,轿车
奔驰E级,comfort,舒适性,56,51,0.49019607843137253,0.21568627450980393,0.7058823529411765,奔驰,轿车
奔驰E级,configuration,配置,50,41,0.24390243902439024,0.36585365853658536,0.6097560975609756,奔驰,轿车
奔驰E级,control,操控,49,45,-0.022222222222222223,0.4666666666666667,0.4444444444444444,奔驰,轿车
奔驰E级,fuel_consumption,能耗/油耗,40,36,0.2777777777777778,0.25,0.5277777777777778,奔驰,轿车
奔驰E级,intelligence,智能化,25,23,-0.043478260869565216,0.43478260869565216,0.391304347826087,奔驰,轿车
奔驰E级,interior,内饰,74,72,0.9583333333333334,0.013888888888888888,0.9722222222222222,奔驰,轿车
奔驰E级,power,动力,62,60,0.5333333333333333,0.2,0.7333333333333333,奔驰,轿车
奔驰E级,space,空间,60,50,0.84,0.02,0.86,奔驰,轿车
奔驰E级,value,性价比,65,58,0.2413793103448276,0.22413793103448276,0.46551724137931033,奔驰,轿车
奔驰GLB,appearance,外观,62,62,0.9354838709677419,0.0,0.9354838709677419,奔驰,SUV
奔驰GLB,comfort,舒适性,62,55,-0.32727272727272727,0.6181818181818182,0.2909090909090909,奔驰,SUV
奔驰GLB,configuration,配置,47,41,-0.2926829268292683,0.6341463414634146,0.34146341463414637,奔驰,SUV
奔驰GLB,control,操控,39,33,0.45454545454545453,0.18181818181818182,0.6363636363636364,奔驰,SUV
奔驰GLB,fuel_consumption,能耗/油耗,54,53,0.660377358490566,0.1320754716981132,0.7924528301886793,奔驰,SUV
奔驰GLB,intelligence,智能化,26,24,0.041666666666666664,0.4166666666666667,0.4583333333333333,奔驰,SUV
奔驰GLB,interior,内饰,57,57,0.7543859649122807,0.07017543859649122,0.8245614035087719,奔驰,SUV
奔驰GLB,power,动力,77,76,0.3684210526315789,0.27631578947368424,0.6447368421052632,奔驰,SUV
奔驰GLB,space,空间,66,63,0.6984126984126984,0.1111111111111111,0.8095238095238095,奔驰,SUV
奔驰GLB,value,性价比,59,58,0.46551724137931033,0.1724137931034483,0.6379310344827587,奔驰,SUV
奔驰GLC,appearance,外观,61,56,0.9107142857142857,0.017857142857142856,0.9285714285714286,奔驰,SUV
奔驰GLC,comfort,舒适性,62,51,0.23529411764705882,0.3333333333333333,0.5686274509803921,奔驰,SUV
奔驰GLC,configuration,配置,39,30,0.23333333333333334,0.36666666666666664,0.6,奔驰,SUV
奔驰GLC,control,操控,60,51,0.2549019607843137,0.3137254901960784,0.5686274509803921,奔驰,SUV
奔驰GLC,fuel_consumption,能耗/油耗,53,49,-0.02040816326530612,0.40816326530612246,0.3877551020408163,奔驰,SUV
奔驰GLC,intelligence,智能化,31,26,-0.23076923076923078,0.5384615384615384,0.3076923076923077,奔驰,SUV
奔驰GLC,interior,内饰,70,67,0.8805970149253731,0.04477611940298507,0.9253731343283582,奔驰,SUV
奔驰GLC,power,动力,73,69,0.5797101449275363,0.17391304347826086,0.7536231884057971,奔驰,SUV
奔驰GLC,space,空间,67,63,0.6825396825396826,0.12698412698412698,0.8095238095238095,奔驰,SUV
奔驰GLC,value,性价比,53,52,0.11538461538461539,0.28846153846153844,0.40384615384615385,奔驰,SUV
奔驰V级,appearance,外观,43,39,0.5897435897435898,0.1282051282051282,0.717948717948718,奔驰,MPV
奔驰V级,comfort,舒适性,67,65,0.23076923076923078,0.35384615384615387,0.5846153846153846,奔驰,MPV
奔驰V级,configuration,配置,36,31,0.6129032258064516,0.1935483870967742,0.8064516129032258,奔驰,MPV
奔驰V级,control,操控,44,39,0.05128205128205128,0.38461538461538464,0.4358974358974359,奔驰,MPV
奔驰V级,fuel_consumption,能耗/油耗,30,28,0.17857142857142858,0.32142857142857145,0.5,奔驰,MPV
奔驰V级,intelligence,智能化,13,12,0.3333333333333333,0.25,0.5833333333333334,奔驰,MPV
奔驰V级,interior,内饰,44,38,0.2631578947368421,0.3157894736842105,0.5789473684210527,奔驰,MPV
奔驰V级,power,动力,46,41,0.21951219512195122,0.2682926829268293,0.4878048780487805,奔驰,MPV
奔驰V级,space,空间,66,64,0.921875,0.015625,0.9375,奔驰,MPV
奔驰V级,value,性价比,29,23,0.43478260869565216,0.17391304347826086,0.6086956521739131,奔驰,MPV
奕炫,appearance,外观,72,69,0.9130434782608695,0.028985507246376812,0.9420289855072463,东风风神,轿车
奕炫,comfort,舒适性,81,75,-0.36,0.6133333333333333,0.25333333333333335,东风风神,轿车
奕炫,configuration,配置,51,44,0.38636363636363635,0.2727272727272727,0.6590909090909091,东风风神,轿车
奕炫,control,操控,73,70,0.38571428571428573,0.22857142857142856,0.6142857142857143,东风风神,轿车
奕炫,fuel_consumption,能耗/油耗,51,49,0.46938775510204084,0.20408163265306123,0.673469387755102,东风风神,轿车
奕炫,intelligence,智能化,48,48,-0.1875,0.5416666666666666,0.3541666666666667,东风风神,轿车
奕炫,interior,内饰,67,53,0.4716981132075472,0.1509433962264151,0.6226415094339622,东风风神,轿车
奕炫,power,动力,85,84,0.3333333333333333,0.2619047619047619,0.5952380952380952,东风风神,轿车
奕炫,space,空间,64,59,0.2711864406779661,0.23728813559322035,0.5084745762711864,东风风神,轿车
奕炫,value,性价比,69,67,0.5522388059701493,0.11940298507462686,0.6716417910447762,东风风神,轿车
奕跑,appearance,外观,52,50,0.94,0.02,0.96,起亚,SUV
奕跑,comfort,舒适性,51,41,-0.43902439024390244,0.6097560975609756,0.17073170731707318,起亚,SUV
奕跑,configuration,配置,44,37,0.6486486486486487,0.10810810810810811,0.7567567567567568,起亚,SUV
奕跑,control,操控,46,40,0.45,0.175,0.625,起亚,SUV
奕跑,fuel_consumption,能耗/油耗,52,52,0.5576923076923077,0.19230769230769232,0.75,起亚,SUV
奕跑,intelligence,智能化,6,6,0.0,0.5,0.5,起亚,SUV
奕跑,interior,内饰,44,37,-0.05405405405405406,0.43243243243243246,0.3783783783783784,起亚,SUV
奕跑,power,动力,64,59,-0.15254237288135594,0.4915254237288136,0.3389830508474576,起亚,SUV
奕跑,space,空间,55,52,0.2692307692307692,0.25,0.5192307692307693,起亚,SUV
奕跑,value,性价比,53,52,0.7115384615384616,0.057692307692307696,0.7692307692307693,起亚,SUV
奥德赛,appearance,外观,56,49,0.7142857142857143,0.10204081632653061,0.8163265306122449,本田,MPV
奥德赛,comfort,舒适性,84,82,0.18292682926829268,0.32926829268292684,0.5121951219512195,本田,MPV
奥德赛,configuration,配置,61,54,-0.018518518518518517,0.48148148148148145,0.46296296296296297,本田,MPV
奥德赛,control,操控,65,62,0.532258064516129,0.16129032258064516,0.6935483870967742,本田,MPV
奥德赛,fuel_consumption,能耗/油耗,80,79,0.7721518987341772,0.10126582278481013,0.8734177215189873,本田,MPV
奥德赛,intelligence,智能化,30,28,0.14285714285714285,0.32142857142857145,0.4642857142857143,本田,MPV
奥德赛,interior,内饰,54,49,0.2653061224489796,0.2857142857142857,0.5510204081632653,本田,MPV
奥德赛,power,动力,74,71,0.5633802816901409,0.14084507042253522,0.704225352112676,本田,MPV
奥德赛,space,空间,89,86,0.7674418604651163,0.09302325581395349,0.8604651162790697,本田,MPV
奥德赛,value,性价比,62,58,0.22413793103448276,0.1724137931034483,0.39655172413793105,本田,MPV
奥迪A3,appearance,外观,76,71,0.9577464788732394,0.014084507042253521,0.971830985915493,奥迪,轿车
奥迪A3,comfort,舒适性,59,57,-0.24561403508771928,0.543859649122807,0.2982456140350877,奥迪,轿车
奥迪A3,configuration,配置,49,43,0.13953488372093023,0.3953488372093023,0.5348837209302325,奥迪,轿车
奥迪A3,control,操控,57,51,0.7058823529411765,0.0784313725490196,0.7843137254901961,奥迪,轿车
奥迪A3,fuel_consumption,能耗/油耗,46,46,0.391304347826087,0.2826086956521739,0.6739130434782609,奥迪,轿车
奥迪A3,intelligence,智能化,24,22,-0.13636363636363635,0.5,0.36363636363636365,奥迪,轿车
奥迪A3,interior,内饰,62,59,0.6779661016949152,0.1016949152542373,0.7796610169491526,奥迪,轿车
奥迪A3,power,动力,72,72,0.7083333333333334,0.09722222222222222,0.8055555555555556,奥迪,轿车
奥迪A3,space,空间,71,67,-0.014925373134328358,0.44776119402985076,0.43283582089552236,奥迪,轿车
奥迪A3,value,性价比,61,60,0.35,0.16666666666666666,0.5166666666666667,奥迪,轿车
奥迪A4L,appearance,外观,85,84,0.9523809523809523,0.011904761904761904,0.9642857142857143,奥迪,轿车
奥迪A4L,comfort,舒适性,88,84,-0.20238095238095238,0.5595238095238095,0.35714285714285715,奥迪,轿车
奥迪A4L,configuration,配置,79,68,-0.029411764705882353,0.47058823529411764,0.4411764705882353,奥迪,轿车
奥迪A4L,control,操控,84,79,0.8227848101265823,0.06329113924050633,0.8860759493670886,奥迪,轿车
奥迪A4L,fuel_consumption,能耗/油耗,77,76,0.4342105263157895,0.25,0.6842105263157895,奥迪,轿车
奥迪A4L,intelligence,智能化,59,57,-0.3684210526315789,0.5263157894736842,0.15789473684210525,奥迪,轿车
奥迪A4L,interior,内饰,85,82,0.36585365853658536,0.24390243902439024,0.6097560975609756,奥迪,轿车
奥迪A4L,power,动力,96,96,0.9270833333333334,0.03125,0.9583333333333334,奥迪,轿车
奥迪A4L,space,空间,84,74,0.4594594594594595,0.20270270270270271,0.6621621621621622,奥迪,轿车
奥迪A4L,value,性价比,95,93,0.4838709677419355,0.11827956989247312,0.6021505376344086,奥迪,轿车
奥迪A5L,appearance,外观,82,82,0.8902439024390244,0.024390243902439025,0.9146341463414634,奥迪,轿车
奥迪A5L,comfort,舒适性,61,60,0.6666666666666666,0.1,0.7666666666666667,奥迪,轿车
奥迪A5L,configuration,配置,59,59,0.3728813559322034,0.2542372881355932,0.6271186440677966,奥迪,轿车
奥迪A5L,control,操控,75,75,0.9066666666666666,0.013333333333333334,0.92,奥迪,轿车
奥迪A5L,fuel_consumption,能耗/油耗,76,76,-0.013157894736842105,0.4868421052631579,0.47368421052631576,奥迪,轿车
奥迪A5L,intelligence,智能化,66,66,-0.22727272727272727,0.5757575757575758,0.3484848484848485,奥迪,轿车
奥迪A5L,interior,内饰,77,76,0.631578947368421,0.14473684210526316,0.7763157894736842,奥迪,轿车
奥迪A5L,power,动力,85,85,0.788235294117647,0.08235294117647059,0.8705882352941177,奥迪,轿车
奥迪A5L,space,空间,75,75,0.6133333333333333,0.14666666666666667,0.76,奥迪,轿车
奥迪A5L,value,性价比,58,58,0.29310344827586204,0.13793103448275862,0.43103448275862066,奥迪,轿车
奥迪A5L Sportback,appearance,外观,63,63,0.9047619047619048,0.031746031746031744,0.9365079365079365,奥迪,轿车
奥迪A5L Sportback,comfort,舒适性,32,31,0.3225806451612903,0.2903225806451613,0.6129032258064516,奥迪,轿车
奥迪A5L Sportback,configuration,配置,38,36,0.16666666666666666,0.3333333333333333,0.5,奥迪,轿车
奥迪A5L Sportback,control,操控,49,48,0.8125,0.041666666666666664,0.8541666666666666,奥迪,轿车
奥迪A5L Sportback,fuel_consumption,能耗/油耗,48,48,0.22916666666666666,0.3541666666666667,0.5833333333333334,奥迪,轿车
奥迪A5L Sportback,intelligence,智能化,60,60,-0.03333333333333333,0.48333333333333334,0.45,奥迪,轿车
奥迪A5L Sportback,interior,内饰,56,55,0.5454545454545454,0.14545454545454545,0.6909090909090909,奥迪,轿车
奥迪A5L Sportback,power,动力,55,55,0.7272727272727273,0.09090909090909091,0.8181818181818182,奥迪,轿车
奥迪A5L Sportback,space,空间,51,51,0.23529411764705882,0.3333333333333333,0.5686274509803921,奥迪,轿车
奥迪A5L Sportback,value,性价比,40,40,0.025,0.3,0.325,奥迪,轿车
奥迪A6L,appearance,外观,79,73,0.8767123287671232,0.0410958904109589,0.9178082191780822,奥迪,轿车
奥迪A6L,comfort,舒适性,72,63,0.23809523809523808,0.3333333333333333,0.5714285714285714,奥迪,轿车
奥迪A6L,configuration,配置,58,45,-0.1111111111111111,0.5111111111111111,0.4,奥迪,轿车
奥迪A6L,control,操控,71,69,0.7246376811594203,0.08695652173913043,0.8115942028985508,奥迪,轿车
奥迪A6L,fuel_consumption,能耗/油耗,57,54,0.4074074074074074,0.25925925925925924,0.6666666666666666,奥迪,轿车
奥迪A6L,intelligence,智能化,30,29,-0.3448275862068966,0.6206896551724138,0.27586206896551724,奥迪,轿车
奥迪A6L,interior,内饰,70,67,0.47761194029850745,0.22388059701492538,0.7014925373134329,奥迪,轿车
奥迪A6L,power,动力,78,76,0.8026315789473685,0.07894736842105263,0.881578947368421,奥迪,轿车
奥迪A6L,space,空间,71,67,0.6567164179104478,0.11940298507462686,0.7761194029850746,奥迪,轿车
奥迪A6L,value,性价比,72,69,0.463768115942029,0.13043478260869565,0.5942028985507246,奥迪,轿车
奥迪A6L e-tron,appearance,外观,1,1,0.0,0.0,0.0,奥迪,轿车
奥迪A6L e-tron,configuration,配置,1,1,-1.0,1.0,0.0,奥迪,轿车
奥迪A6L e-tron,control,操控,1,1,0.0,0.0,0.0,奥迪,轿车
奥迪A7L,appearance,外观,73,72,0.9444444444444444,0.0,0.9444444444444444,奥迪,轿车
奥迪A7L,comfort,舒适性,57,56,0.44642857142857145,0.23214285714285715,0.6785714285714286,奥迪,轿车
奥迪A7L,configuration,配置,62,61,0.19672131147540983,0.3442622950819672,0.5409836065573771,奥迪,轿车
奥迪A7L,control,操控,57,57,0.9122807017543859,0.017543859649122806,0.9298245614035088,奥迪,轿车
奥迪A7L,fuel_consumption,能耗/油耗,52,52,0.038461538461538464,0.46153846153846156,0.5,奥迪,轿车
奥迪A7L,intelligence,智能化,44,44,-0.7272727272727273,0.8181818181818182,0.09090909090909091,奥迪,轿车
奥迪A7L,interior,内饰,47,47,0.5106382978723404,0.1702127659574468,0.6808510638297872,奥迪,轿车
奥迪A7L,power,动力,67,67,0.8656716417910447,0.04477611940298507,0.9104477611940298,奥迪,轿车
奥迪A7L,space,空间,57,57,0.7192982456140351,0.07017543859649122,0.7894736842105263,奥迪,轿车
奥迪A7L,value,性价比,59,59,0.559322033898305,0.0847457627118644,0.6440677966101694,奥迪,轿车
奥迪E5 Sportback,appearance,外观,51,51,0.9803921568627451,0.0,0.9803921568627451,奥迪AUDI,轿车
奥迪E5 Sportback,comfort,舒适性,37,36,0.5833333333333334,0.1388888888888889,0.7222222222222222,奥迪AUDI,轿车
奥迪E5 Sportback,configuration,配置,31,31,0.7096774193548387,0.06451612903225806,0.7741935483870968,奥迪AUDI,轿车
奥迪E5 Sportback,control,操控,50,50,0.86,0.02,0.88,奥迪AUDI,轿车
奥迪E5 Sportback,fuel_consumption,能耗/油耗,44,44,-0.022727272727272728,0.4090909090909091,0.38636363636363635,奥迪AUDI,轿车
奥迪E5 Sportback,intelligence,智能化,54,53,0.09433962264150944,0.4339622641509434,0.5283018867924528,奥迪AUDI,轿车
奥迪E5 Sportback,interior,内饰,44,43,0.7674418604651163,0.06976744186046512,0.8372093023255814,奥迪AUDI,轿车
奥迪E5 Sportback,power,动力,30,30,0.7333333333333333,0.03333333333333333,0.7666666666666667,奥迪AUDI,轿车
奥迪E5 Sportback,space,空间,50,49,-0.40816326530612246,0.673469387755102,0.2653061224489796,奥迪AUDI,轿车
奥迪E5 Sportback,value,性价比,37,36,0.5,0.08333333333333333,0.5833333333333334,奥迪AUDI,轿车
奥迪Q2L,appearance,外观,84,77,0.935064935064935,0.025974025974025976,0.961038961038961,奥迪,SUV
